pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,tipo
MIQUETLA-10,0.00258641459581,0.002536523867672091,0.999999999999683,1.0149135851558693,0.00021244341432952057,0.3693597502623394,0.002536536114197216,1.014946326605319,0.00020711726874850694,0.25850049981761364,0.002563877466121273,0.9730151163864306,0.0002907625253565821,0.3974063194708999,0.000192887702263,2018-07-01,30.0,2173.9,VERTICAL,2016-01-01,0.07620976947535901,0.9999999999999999,2.3590709521721918,5e-45,0.5,10.0,INACTIVO,1.8601875809345783e-06,9.482591651363024e-07,9.482591472954708e-07,0.000602860395619339,0.00032703735367824085,0.00032703735366126593,0.0002501578668375479,0.0038489860822422855,0.0,1.9596015346379997e-06,BAJA
CASTILLO DE TEAYO-14,0.0342799306574,0.02318946829876759,0.9999999999974203,2.4357758388555196e-10,0.003313330387211551,11836641.995343832,0.02318947119677662,9.510442621957605e-12,0.0032163391862406504,0.012480661733724006,0.02318947053164045,4.1276993154457524e-11,0.0032163390813502992,0.01248066032772324,0.0116388295295,2017-08-01,19.0,2302.0,VERTICAL,2016-01-01,0.012360002105655616,6.082191719867726e-08,0.02097380620917976,5e-45,0.5,10.0,INACTIVO,0.0010026533752797652,0.0010026533765830677,0.0010026533750751234,0.00025038771982536877,0.0002503878073529182,0.00025442013677335457,0.013913682988286104,0.006114606228332401,0.0,0.0030951874262548505,BAJA
CASTILLO DE TEAYO-13,0.0271941770924,0.02470741673672148,0.9998795929826387,0.03784519873337687,0.0020776301516961097,2.8834900180065537,0.024707374082649326,0.03784569942922181,0.001545825757577417,0.00987451926400897,0.02418421648161457,0.028698690079519043,0.0013677379227012472,0.005980882159115829,0.00855130276465,2017-08-01,19.0,2237.0,VERTICAL,2016-01-01,0.015651538917699995,0.6540834624433324,0.323133166309154,5e-45,0.5,10.0,INACTIVO,0.0001436358502455586,0.00014336191781850184,0.00014336181633089378,8.393718981461335e-05,6.62182417871485e-05,6.956241039134868e-05,0.011198807839360501,0.0027386405668845004,0.0,0.0031110296381819825,BAJA
CASTILLO DE TEAYO-26,0.0193626358784,0.016049275048575052,0.033051088688689445,0.00012168527352339973,0.0019524826527906522,163464.67864189373,0.016058381569330614,0.00018171409601738022,0.0013828668523085486,0.007776776152619905,0.016066302070255608,0.0002337453187480381,0.0013820931515503463,0.0077501068870819935,0.0076831317262,2017-08-01,19.0,2273.0,VERTICAL,2016-01-01,0.004415101636990297,0.9999999999999999,0.04960757861683141,5e-45,0.5,10.0,INACTIVO,0.00018476179427257363,0.0001847575725421301,0.00018475937375491634,4.407404198164579e-05,4.2752287224631056e-05,4.275229686626541e-05,0.009618440551419005,0.0018992904441510001,0.0,0.0127694930638269,BAJA
CASTILLO DE TEAYO-25,0.0179364829444,0.014351795749417424,2.46946049092223e-07,0.0026339550455364478,0.002014702213892523,2.9072672523087957,0.014305452694527815,0.0023235741843678362,0.0019567277279928103,0.0128728438621413,0.014351425051376442,0.0026310458356579593,0.0019398785147373854,0.01232957783162519,0.00221814263225,2017-08-01,19.0,2335.0,VERTICAL,2016-01-01,0.008785414422141707,0.999999994000812,0.13838396327323188,5e-45,0.5,10.0,INACTIVO,0.00035647493975565227,0.00035647494287556296,0.0003566313903293669,0.00010873075084046514,0.00010188592023363783,0.00010188592078777572,0.008399066122947,0.0026672080989256796,0.0,0.0027612061351840805,BAJA
CASTILLO DE TEAYO-23,0.020774667886,0.01997324437882268,6.64046854996248e-05,0.03253641090800963,0.0026624550088396753,4.3419422597242985,0.01998579629863234,0.03926407922156611,0.0022013244796101885,0.018219905217656502,0.019974043171404707,0.03253917463841204,0.001930191986131616,0.010928955742734552,0.000931575432784,2017-07-01,18.0,2305.0,VERTICAL,2016-01-01,0.05907079413939056,3.6598690056344196e-07,4.595342910340579e-10,5e-45,0.5,10.0,INACTIVO,0.0002539359860372989,0.0002539366781547707,0.00026429849127369257,0.009330273110049532,0.009330273115920077,0.009330273110545776,0.00862012082984652,0.033670355910938705,0.0,0.0017538165782684403,BAJA
CASTILLO DE TEAYO-24,0.0696139147711,0.06270842535409435,0.9999999999999998,0.17104250863269463,0.009288934912099756,1.122088191981419,0.06270846321940182,0.17104284753976973,0.007776377051144528,0.05271615951318353,0.056298528314185185,0.08739809407115282,0.0066267446988144355,0.019941003396525596,0.0277323562112,2017-05-01,16.0,2360.0,VERTICAL,2016-01-01,0.08808680311739991,0.9999996183940968,0.33668916004832294,5e-45,0.5,10.0,INACTIVO,0.0018119304009751897,0.0015090230319750849,0.0015090230319791502,0.002477008678233965,0.0015640685830257727,0.001564068577458402,0.015859346926938,0.016548417718809,0.0,0.014298283946255999,MEDIA
MIQUETLA-865DES,0.0989105666667,0.04451657777727188,0.9999999997054858,7.439934289819461e-09,0.020495377387022055,31083013.67953068,0.04451658939315505,1.793155658235631e-10,0.017752710735942298,0.09313697148408616,0.04451659001520732,7.56589641185865e-11,0.017752710551594407,0.09313696523765994,0.0290695387097,2019-01-01,7.0,2165.0,DIRECCIONAL,2018-06-01,0.03858754562142161,0.9999957317678756,7.245289206137663e-16,5e-45,0.5,10.0,INACTIVO,0.005294666580916769,0.005294666596370294,0.005294666581134274,0.007156536900055216,0.007156536900012082,0.007156536900062749,0.012019479551615999,0.010418641657425003,0.0,0.011933381709687899,MEDIA
MIQUETLA-1044,0.026657577419400003,0.026657355134191478,0.37231896188145763,3.0554508724951863,inf,inf,0.026605006758712815,19.99999999978437,inf,inf,0.026605511838502738,10.0,inf,inf,0.000161763903226,2016-10-01,5.0,2090.0,DIRECCIONAL,2016-05-01,0.006896159187289123,0.3482939606257538,2.6516854972719184,5e-45,0.5,10.0,INACTIVO,2.887838510108032e-08,6.15492784022811e-14,1.3096804542312754e-08,4.916552920440157e-09,1.3744994908548453e-11,2.9029990000531845e-09,0.0008045802396787801,0.00020823123000003003,0.0,0.000201579348386961,BAJA
CASTILLO DE TEAYO-16,0.0212246167998,0.021224616799276393,1.0452273654252243e-06,0.10221072147385228,0.004844273017715873,25.17047353682759,0.02122349901860239,0.11085158586674705,0.003492247719752824,0.12461469986219584,0.02122458303168331,0.10217761125375156,0.0032745293467070125,0.0928132864489264,0.0122139971517,2016-04-01,3.0,2280.0,VERTICAL,2016-01-01,0.0069775887373523734,0.04931753691835328,0.004172227339601004,5e-45,0.5,10.0,INACTIVO,2.8298353280997317e-05,2.829825427977524e-05,3.0230267984392046e-05,5.201260525840339e-06,5.2043326944555315e-06,5.20508133368494e-06,0.002244695415762,0.0008320806202970999,0.0,0.002680527236823,BAJA
CASTILLO DE TEAYO-19,0.0141830115012,0.012430796075256158,0.999999993337338,0.20561014749229606,0.007243953151568609,30.448928163417765,0.012431004588183192,0.20563177272636649,0.004798258496290515,0.3700837011388719,0.012025940497716802,0.1427138849028911,0.004595278265123706,0.24200889487359237,0.00704910120783,2016-04-01,3.0,2218.0,VERTICAL,2016-01-01,0.008567174999505895,0.9999908700274179,0.12097728176646082,5e-45,0.5,10.0,INACTIVO,5.4232471406215914e-05,5.317448880523997e-05,5.3174489827696534e-05,3.721394936045476e-05,3.7088579737531494e-05,3.7088596552247726e-05,0.0011809981185936,0.0008824585164056999,0.0,9.7390451613e-07,BAJA
CASTILLO DE TEAYO-22A,0.0180290670095,0.018028965562114304,7.876579370809034e-08,0.2529617036727367,inf,inf,0.01802812785670098,0.2937557341706701,0.005005554051866619,0.39472309462155875,0.018028723095107897,0.2529828871536413,0.004579040336892133,0.2483327077083667,0.008275720281020001,2016-03-01,2.0,2259.7,VERTICAL,2016-01-01,0.05579622619659987,1.1249994610904707e-07,0.17058739191633682,5e-45,0.5,10.0,INACTIVO,2.3201711468431624e-05,2.320118519210459e-05,2.6482601022359548e-05,0.00027585073141766245,0.0002758507350200603,0.00029213165676903537,0.0013156163454485998,0.004269439414746,0.0,0.0037569970333704,BAJA
MIQUETLA-127,0.034898,0.034829839843749995,0.5,10.0,inf,inf,0.034829839843749995,10.0,inf,inf,0.034829839843749995,10.0,inf,inf,0.034898,1977-05-01,0.0,2042.0,VERTICAL,1977-05-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,4.6458069000249126e-09,4.6458069000249126e-09,4.6458069000249126e-09,2.5e-89,2.5e-89,2.5e-89,0.00104694,0.0,0.0,0.0012660899999999999,BAJA
MIQUETLA-59,0.241041,0.24098215209960938,0.5,10.0,inf,inf,0.24098215209960938,10.0,inf,inf,0.24098215209960938,10.0,inf,inf,0.241041,1972-12-01,0.0,500.0,VERTICAL,1972-12-01,5e-45,0.5,15.0,5e-45,0.5,10.0,TAPONADO,3.4630753803847962e-09,3.4630753803847962e-09,3.4630753803847962e-09,2.5e-89,2.5e-89,2.5e-89,0.00723123,0.0,0.0,0.00723123,ALTA
MIQUETLA-125,0.036927,0.036854876953125,0.5,10.0,inf,inf,0.036854876953125004,10.0,inf,inf,0.036854876953125004,10.0,inf,inf,0.036927,1977-03-01,0.0,2045.0,VERTICAL,1977-03-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,5.201733890533053e-09,5.201733890534054e-09,5.201733890533053e-09,2.5e-89,2.5e-89,2.5e-89,0.0011078099999999999,0.0,0.0,0.0013391100000000001,BAJA
MIQUETLA-56,0.12873099999999998,0.12866814306640623,0.5,10.0,inf,inf,0.12866814306640623,10.0,inf,inf,0.12866814306640623,10.0,inf,inf,0.12873099999999998,1972-09-01,0.0,2096.0,VERTICAL,1972-09-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,3.950994100810088e-09,3.950994100810088e-09,3.950994100810088e-09,2.5e-89,2.5e-89,2.5e-89,0.0038619299999999995,0.0,0.0,0.0022266000000000005,MEDIA
MIQUETLA-99,0.113216,0.11316071875,0.5,10.0,inf,inf,0.11316071875,10.0,inf,inf,0.11316071875,10.0,inf,inf,0.113216,1975-05-01,0.0,2029.0,VERTICAL,1975-05-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,3.0560166015621874e-09,3.0560166015621874e-09,3.0560166015621874e-09,2.5e-89,2.5e-89,2.5e-89,0.00339648,0.0,0.0,0.0037860600000000004,MEDIA
MIQUETLA-7,0.197216,0.197119703125,0.5,10.0,inf,inf,0.19711970312500002,10.0,inf,inf,0.19711970312500002,10.0,inf,inf,0.197216,1968-08-01,0.0,2095.0,VERTICAL,1968-08-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,9.273088134762707e-09,9.273088134768052e-09,9.273088134762707e-09,2.5e-89,2.5e-89,2.5e-89,0.00591648,0.0,0.0,0.00699993,MEDIA
MIQUETLA-49,0.231505,0.23144848022460937,0.5,10.0,inf,inf,0.23144848022460937,10.0,inf,inf,0.23144848022460937,10.0,inf,inf,0.231505,1972-03-01,0.0,2060.0,VERTICAL,1972-03-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,3.194485010205874e-09,3.194485010205874e-09,3.194485010205874e-09,2.5e-89,2.5e-89,2.5e-89,0.00694515,0.0,0.0,0.00276954,MEDIA
MIQUETLA-55,0.15968,0.15960203125,0.5,10.0,inf,inf,0.15960203124999997,10.0,inf,inf,0.15960203124999997,10.0,inf,inf,0.15968,1972-08-01,0.0,2100.0,VERTICAL,1972-08-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,6.079125976565327e-09,6.0791259765609984e-09,6.079125976565327e-09,2.5e-89,2.5e-89,2.5e-89,0.0047904,0.0,0.0,0.00301302,MEDIA
MIQUETLA-68,0.131274,0.1312099013671875,0.5,10.0,inf,inf,0.1312099013671875,10.0,inf,inf,0.1312099013671875,10.0,inf,inf,0.131274,1973-10-01,0.0,2117.0,VERTICAL,1973-10-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,4.10863472843289e-09,4.10863472843289e-09,4.10863472843289e-09,2.5e-89,2.5e-89,2.5e-89,0.00393822,0.0,0.0,0.0038895299999999996,MEDIA
