mes,baja_L,baja_M,baja_H,media_L,media_M,media_H,alta_L,alta_M,alta_H,EUR_baja_L,EUR_baja_M,EUR_baja_H,EUR_media_L,EUR_media_M,EUR_media_H,EUR_alta_L,EUR_alta_M,EUR_alta_H
46,3.639313960500948e-05,5.5636568610582597e-05,7.887711297061441e-05,0.0007067161358667289,0.0009740099094894704,0.00131649462816062,0.00539056178105918,0.006058366884124081,0.007520962023701958,0.0016737446188423296,0.002558762677073254,0.003627610720516455,0.009811119782773423,0.01352187590833721,0.018276484481878755,0.045569810897651296,0.05121518766897075,0.06357942476288116
47,3.482796405637034e-05,5.324378255956871e-05,7.548481074253573e-05,0.0006852523503775943,0.0009444281033008598,0.0012765111654061115,0.005236207900307648,0.005884891005808969,0.007305606051079158,0.0016747894577640206,0.0025603599905500408,0.003629875264838731,0.00983167735328475,0.013550208751436236,0.018314779816840935,0.04572689713466053,0.051391734399145024,0.06379859294441353
48,3.335937459694615e-05,5.0998653969212484e-05,7.230184554756501e-05,0.0006648562045086081,0.0009163177387802857,0.001238516537706307,0.0050891767654057726,0.005719645045405621,0.007100466841695767,0.001675790239001929,0.002561889950169117,0.003632044320205158,0.00985162303942001,0.013577698283599643,0.018351935312972127,0.045879572437622695,0.051563323750507185,0.06401160694966442
49,3.197967397799192e-05,4.888941555280654e-05,6.931153466018283e-05,0.000645454722572149,0.0008895782394171981,0.0012023748034916514,0.004948988491074959,0.005562089667461056,0.0069048748551397395,0.0016767496292212688,0.0025633566326357013,0.0036341236662449632,0.009870986681097173,0.01360438563078216,0.018388006557076873,0.04602804209235495,0.05173018644053102,0.06421875319531861
50,3.06819115777716e-05,4.690544144109915e-05,6.649881356598232e-05,0.000626981222867581,0.0008641177031961981,0.0011679617458435993,0.004815202998915557,0.005411730274842148,0.006718216089927437,0.001677670086568602,0.0025647637958789342,0.003636118630651943,0.009889796117783201,0.013630309161878046,0.018423045409452183,0.04617249818232241,0.05189253834877629,0.06442029967801643
51,2.945979853601217e-05,4.503711744279324e-05,6.385005202729796e-05,0.0006093746664547651,0.0008398520050640388,0.0011351636593679704,0.004687416047455176,0.0052681125469698905,0.006539926544590043,0.001678553880524682,0.002566114909402218,0.0036380341322127616,0.009908077357776844,0.013655504722029968,0.01845710031923322,0.04631312066374607,0.05205058172518538,0.06461649747435413
52,2.8307633897639842e-05,4.327572813565401e-05,6.135289400993549e-05,0.0005925790841078348,0.0008167040071461855,0.0011038762827051392,0.004565255722339583,0.005130818495200629,0.006369487320755206,0.0016794031095416113,0.002567413181246288,0.00363987471903306,0.009925854730300077,0.013680005842244353,0.018490216607714372,0.046450078335416256,0.05220450628004139,0.06480758209397679
53,2.7220240167092197e-05,4.1613358344178145e-05,5.8996118006027925e-05,0.0005765430708143145,0.0007946028620556774,0.0010740038568659576,0.004448379326152378,0.004999462967343717,0.0062064202837944695,0.001680219716746624,0.002568661581996613,0.0036416446025732403,0.00994315102242451,0.013703843928106023,0.01852243672342035,0.04658352971520083,0.05235449016906171,0.06499377470249063
54,2.6192906930549587e-05,4.004280695121816e-05,5.676951484299429e-05,0.000561219338795209,0.000773483396856733,0.0010454582925825213,0.004336470616219432,0.004873690543273735,0.006050284208982283,0.0016810055039545406,0.0025698628662051497,0.003643347688018531,0.009959987602588365,0.013727048430011725,0.018553800472197828,0.046713623833687414,0.05250070088535993,0.0651752832287601
55,2.5221341414773163e-05,3.855751131405004e-05,5.4663780526637e-05,0.0005465643213644054,0.0007532855670960788,0.0010181584323641164,0.004229237346194601,0.004753172771957678,0.005900671351493494,0.0016817621441969836,0.002571019591544572,0.00364498760143433,0.009976384532229297,0.013749646997024608,0.01858434522516875,0.04684050095407325,0.05264329606851865,0.0653523033693049
