pozo,fecha,cuenca,contrato,aceite_Mbd,gas_asociado_MMpcd,gas_no_asociado_MMpcd,agua_Mbd,condensado_Mbd,ano_de_perforacion,campo,clasificacion,disponible,entidad,estado_actual,profundidad_total,profundidad_vertical,tipo_de_hidrocarburo,trayectoria,ubicacion,tiempo_perforacion,dias_perforacion,first_oil,days_online,Qi_hist,mes,pct_cambio_Qo,exponencial,hiperbolica,harmonica,residual_exponencial,residual_hiperbolica,residual_harmonica,gas_exponencial,gas_hiperbolica,gas_harmonica,residual_gas_exponencial,residual_gas_hiperbolica,residual_gas_harmonica,condensado,Np_MMb,Gp_MMMpc,Cp_MMb,Wp_MMb
MIQUETLA-502,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0176423827586,0.07441858620689999,0.0,0.000993541034483,0.0,2014.0,MIQUETLA,DESARROLLO,Disponible,PUEBLA,PRODUCTOR,2129.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,17.0,2015-02-01,1826,0.08061499999999999,61.0,0.11797144230250645,0.011690467527336686,0.012880186166748733,0.012880194563685915,3.5425294920144235e-05,2.2678516379439827e-05,2.2678436403779076e-05,0.040177972461587975,0.0387575320750481,0.038758569388873246,0.0011724196296556502,0.0012717107817948711,0.0012716367994619505,5.339826562433252e-50,0.03836840617411171,0.072859660428663,0.0,0.003197586695393491
PALO BLANCO-8396,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0145877689655,0.0183084275862,0.0,0.0024515165517199995,0.0,2015.0,PALO BLANCO,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1671.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,8.0,2016-01-01,1492,0.0243080064516,50.0,0.14446709803629365,0.01234193109180001,0.012341924843669342,0.012490960619186468,5.043787754945291e-06,5.043815819561323e-06,4.396605241170089e-06,0.019770545828594863,0.019681101961160706,0.019681121470094317,2.137789754743843e-06,1.884234939673764e-06,1.8842884988808635e-06,7.936381962191076e-50,0.0220911170943753,0.0318759604466274,0.0,0.004011050273549249
MIQUETLA-1606,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0505199655172,0.129156827586,0.0,0.0213632172414,0.0,2015.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2118.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,11.0,2015-12-01,1523,0.29334983871,51.0,0.01747568965690971,0.0815813766872574,0.08159050172784581,0.09458648871782199,0.0009648112638753668,0.0009653782204170525,0.0019418584669909564,0.0,0.11638179509307642,0.12447166260944739,0.01668148611207973,0.00016320145519525331,2.19507708575152e-05,7.62939453125e-50,0.19755003542341718,0.22578929559374408,0.0,0.017724924513300693
MIQUETLA-847,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0164269344828,0.0518096896552,0.0,0.118471241379,0.0,2015.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2172.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,12.0,2015-12-01,1523,0.183410774194,51.0,-0.5892391856279167,0.049456235790207144,0.04946196962633021,0.054783081769413745,0.0010909347448554874,0.0010913135469342763,0.0014711940346724072,0.048493104529144,0.04849310698232714,0.04849310486783155,1.0999736898375865e-05,1.0999720626000484e-05,1.0999734651803798e-05,7.62939453125e-50,0.10937959355408126,0.07273966097292033,0.0,0.09286360284565054
MIQUETLA-805,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0108904551724,0.0284953275862,0.0,0.00183017241379,0.0,2015.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2163.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,14.0,2016-01-01,1492,0.0467907586207,50.0,0.1893138853672547,0.008639369599037387,0.009489805293988475,0.010133752348982223,5.06738625860129e-06,1.961820081894223e-06,5.725991629684371e-07,0.036805030226752876,0.03680503022746613,0.03680502956314221,6.905115797441145e-05,6.905115798626535e-05,6.905114694559728e-05,7.936381962191076e-50,0.0257421541001121,0.05631169643668981,0.0,0.00288696702032004
MIQUETLA-1616,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0461879310345,0.358424137931,0.0,0.0007469558620689997,0.0,2016.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1586.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,1.0,38.0,2016-03-01,1432,0.107589806452,48.0,0.07800922146388145,0.047363996230117764,0.047365155980664424,0.051083509307048344,1.3831293443434448e-06,1.3858585738718266e-06,2.3966686622647415e-05,0.2639747874022305,0.2639746984273451,0.2639747870724012,0.008920679815306363,0.00892069662255456,0.008920679877610697,8.608667206143145e-50,0.10236084333011398,0.3880429374812789,0.0,0.004490906492635829
MIQUETLA-1608,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0606982413793,0.0312807517241,0.0,0.0280825172414,0.0,2016.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2101.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,11.0,2016-04-01,1401,0.130004193548,47.0,0.1716216647366413,0.0630417213872992,0.06304134972528967,0.0632379966655896,5.491898547891933e-06,5.490156721046452e-06,6.450356914235973e-06,0.045873084262872274,0.04587306204473873,0.045924350674823665,0.00021293616892211216,0.00021293552049381974,0.0002144349902296353,8.977305372019534e-50,0.09497604001368604,0.0647879810365269,0.0,0.0410655264575022
MIQUETLA-833,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00656213448276,0.017676724137900002,0.0,0.00021621,0.0,2015.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2095.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,8.0,2016-04-01,1401,0.030093716129,47.0,0.13444746001067842,0.004785923798358335,0.00477468047363779,0.00477471820363379,3.154924395382631e-06,3.194991834727061e-06,3.1948569548853854e-06,0.014049934141356964,0.014049933706196364,0.014049930086357777,1.3153605679024646e-05,1.3153608835497059e-05,1.3153635092302064e-05,8.977305372019534e-50,0.010942447132084804,0.01981040718178869,0.0,0.0011304078010414558
MIQUETLA-849DES,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0340336793103,0.111698241379,0.0,0.00119481551724,0.0,2018.0,MIQUETLA,DESARROLLO,Confidencial,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2124.5,2006.0,,DIRECCIONAL,TERRESTRE,0.0,13.0,2018-03-01,702,0.140881709677,23.0,0.23895300350772675,0.033178783358636624,0.03318581824329402,0.039766708639631436,7.308470881704267e-07,7.188683889445113e-07,3.286762529097448e-05,0.13890823394860063,0.1389082332338963,0.13890823091071317,0.0007403836956377216,0.0007403836567435234,0.00074038353031594,3.715814506539833e-49,0.046775264913399,0.104181175470429,0.0,0.0033194386033977004
MIQUETLA-1604DES,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0552511724138,0.0246452137931,0.0,0.164121551724,0.0,2018.0,MIQUETLA,DESARROLLO,Confidencial,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2124.0,2075.0,ACEITE,DIRECCIONAL,TERRESTRE,0.0,13.0,2018-04-01,671,0.220432548387,22.0,-0.2995389201790346,0.08217892414032996,0.08217883800286584,0.08254260386569047,0.000725103813045637,0.0007250991740765602,0.0007448222306932362,0.0672824876217206,0.06728248470254453,0.06728248747379,0.0018179371195367745,0.0018179368706053643,0.0018179371069220597,4.058112166220274e-49,0.064647830600943,0.048443391154806587,0.0,0.06892389505036771
MIQUETLA-827DES,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0333920310345,0.0239329241379,0.0,0.0250964413793,0.0,2018.0,MIQUETLA,DESARROLLO,Confidencial,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2142.0,,,DIRECCIONAL,TERRESTRE,0.0,14.0,2018-06-01,610,0.0929294516129,20.0,-0.005437137476982712,0.02648217477080366,0.02698301155405135,0.02994082818545096,4.774611358494356e-05,4.1075530700770305e-05,1.1910801105284234e-05,0.020557652966526663,0.020574866159006635,0.022259368056415648,1.1392455480303948e-05,1.1276553389609404e-05,2.8007899578732645e-06,4.9014802470346045e-49,0.030070295377119003,0.02002160400524099,0.0,0.023360127151517102
MIQUETLA-1636DES,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0284668965517,0.0364242413793,0.0,0.0409782413793,0.0,2018.0,MIQUETLA,DESARROLLO,Confidencial,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2112.0,2067.0,ACEITE Y GAS,DIRECCIONAL S,TERRESTRE,0.0,13.0,2018-07-01,580,0.0506611935484,19.0,0.15032666741346468,0.021048480365859705,0.021019615476792538,0.021019615161147913,5.503289870633727e-05,5.546199540867485e-05,5.546200011006343e-05,0.03654464778301513,0.03654834117999027,0.03654519171855253,1.4497702055611888e-08,1.5400760531365618e-08,1.462898456530221e-08,5.425347222222222e-49,0.017100825819360004,0.021951077824788,0.0,0.0183251008681041
MIQUETLA-1618DES,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.012035437931,0.0806221724138,0.0,0.0206125689655,0.0,2018.0,MIQUETLA,DESARROLLO,Confidencial,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2098.0,2073.0,ACEITE Y GAS,DIRECCIONAL,TERRESTRE,0.0,17.0,2018-07-01,580,0.0475833548387,19.0,0.1214807084449081,0.008462697510463716,0.009475660083202725,0.011240948349807862,1.2764474112533785e-05,6.552462630073654e-06,6.312136946228595e-07,0.07557491634188732,0.07557491288664002,0.0755749130534993,2.5474793855459458e-05,2.547482873450719e-05,2.5474827050143076e-05,5.425347222222222e-49,0.012975922781246098,0.04761219731482501,0.0,0.0064894666864068005
MIQUETLA-1614DES,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00912792413793,0.0115053482759,0.0,0.0229211103448,0.0,2018.0,MIQUETLA,DESARROLLO,Confidencial,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2077.0,2068.0,,DIRECCIONAL,TERRESTRE,0.0,13.0,2018-08-01,549,0.0536394516129,18.0,0.2180225877037607,0.007678773766979407,0.0076785555937406635,0.010572610396917098,2.100036797626241e-06,2.1006691768855163e-06,2.0871183869061362e-06,0.013812393434387065,0.01381242048115263,0.013812422775203939,5.322457363298612e-06,5.322582160249239e-06,5.3225927453385226e-06,6.037918125830213e-49,0.010480249127824201,0.008287453708411769,0.0,0.0131579082416748
