mes,baja_L,baja_M,baja_H,media_L,media_M,media_H,alta_L,alta_M,alta_H,EUR_baja_L,EUR_baja_M,EUR_baja_H,EUR_media_L,EUR_media_M,EUR_media_H,EUR_alta_L,EUR_alta_M,EUR_alta_H
90,8.559689436134334e-06,1.2929690062676181e-05,1.769063325581515e-05,0.00026438570294492857,0.0003846215990173923,0.0005442671512784204,0.0010041115922943486,0.0011041732997225566,0.0013808889177018202,0.0013275631262490365,0.0020053273999143437,0.002743724823855465,0.009834723661646302,0.014307305949234735,0.020245864172351545,0.03121495636677566,0.034325588546830196,0.04292788535080536
91,8.37018379872836e-06,1.2643435616756035e-05,1.7298974801817245e-05,0.00026009547554017696,0.0003783802852618315,0.0005354352446287362,0.0009888355191205883,0.0010873749356238684,0.0013598807346337934,0.0013278142317629986,0.0020057067029828467,0.00274424379309952,0.009842526525912507,0.014318657357792591,0.020261927229690408,0.031244621432349278,0.03435820979489891,0.04296868177284438
92,8.186822955935646e-06,1.2366463083508199e-05,1.6920016026790938e-05,0.00025591958646072,0.0003723053079950216,0.0005268387160418476,0.0009739517584359434,0.0010710079787302688,0.001339412073241099,0.0013280598364516765,0.0020060776968753515,0.002744751393580324,0.009850204113506329,0.01432982651703244,0.020277732391171664,0.03127383998510236,0.034390340034260815,0.043008864135041604
93,8.009345771647235e-06,1.2098378008323282e-05,1.655321723088288e-05,0.0002518538216616029,0.00036639053673149846,0.0005184688904410872,0.0009594462147671263,0.0010550569289266606,0.00131946354894238,0.001328300116824826,0.0020064406482156014,0.0027452479900972504,0.009857759728156177,0.014340818233134385,0.020293286457884897,0.031302623371545366,0.03442199174212862,0.04304844804150988
94,7.837504783140281e-06,1.1838806590687571e-05,1.619806697354292e-05,0.0002478941645221386,0.0003606301281936032,0.0005103174991694327,0.0009453054405180761,0.0010395069985374213,0.001300016668139402,0.0013285352419683202,0.002006795812413322,0.0027457339321064565,0.009865196553091841,0.014351637136980193,0.020308595982859976,0.031330982534760916,0.03445317695208474,0.04308744854155406
95,7.671065353002452e-06,1.1587394403137171e-05,1.585408032077425e-05,0.0002440367846643952,0.0003550185100449025,0.0005023766569711309,0.0009315165998242464,0.0010243440725786984,0.0012810537785082228,0.0013287653739289102,0.0020071434342454164,0.00274620955451608,0.009872517656631772,0.014362287692281539,0.02032366728256911,0.03135892803275564,0.0344839072742621,0.04312588015490931
96,7.509804881686276e-06,1.134380520179567e-05,1.552079721768976e-05,0.00024027802751218894,0.00034955036570087655,0.000494638840497731,0.0009180674347714721,0.0010095546716109205,0.0012625580225422122,0.0013289906680753608,0.0020074837484014697,0.0027466751784326108,0.00987972599745714,0.014372774203252567,0.020338506447784045,0.03138647005579878,0.034514193914410435,0.043163756895585575
97,7.35351207579646e-06,1.1107719821098266e-05,1.519778097625382e-05,0.0002366144045345827,0.0003442206201354089,0.00048709686822324966,0.00090494623380243,0.0009951259169968985,0.0012445132941035256,0.0013292112734376346,0.002007816979996103,0.002747131111861898,0.009886824429593178,0.014383100821856627,0.020353119353830742,0.03141361844281286,0.03454404769192034,0.04320109229440868
98,7.201986267653169e-06,1.0878835145969903e-05,1.4884616868998011e-05,0.0002330425841226424,0.00033902442660852373,0.00047974388166296733,0.0008921418021485787,0.0009810454983872501,0.001226904197760088,0.0013294273330256643,0.002008143345050482,0.0027475776503679676,0.009893815707116858,0.014393271554654884,0.02036751167028063,0.031440382696877316,0.034573479056871956,0.04323789942034149
99,7.0550367820708755e-06,1.065686315532408e-05,1.4580910820319092e-05,0.00022955938305250923,0.00033395715424707997,0.0004725733277992199,0.0008796434341389775,0.0009673016432697378,0.0012097160107037257,0.0013296389841291265,0.0020084630509451416,0.0027480150776925776,0.009900702488608432,0.014403290269282297,0.020381688870114607,0.031466771999901486,0.03460249810617005,0.0432741909006626
100,6.9124823466502515e-06,1.0441530031289518e-05,1.4286288187706973e-05,0.00022616175849174712,0.00032901437641580936,0.00046557894262558297,0.0008674408872496216,0.0009538830884325681,0.0011929346470619154,0.0013298463585995261,0.00200877629684608,0.0027484436663382087,0.009907487341363186,0.014413160700574771,0.020395656238393376,0.031492795226518974,0.034631114598823017,0.04330997894007445
101,6.77415054220359e-06,1.0232575329059827e-05,1.4000392625918202e-05,0.00022284680050947364,0.00032419185982124495,0.00045875473572814927,0.0008555243577680722,0.0009407790532039556,0.001176546624430946,0.0013300495831157922,0.002009083274105952,0.002748863678116986,0.009914172745378471,0.014422886456369409,0.020409418880465217,0.03151846095725201,0.03465933797041914,0.043345275338807374
102,6.639877290226505e-06,1.0029751202702812e-05,1.372288502771438e-05,0.00021961172505400092,0.00031948555429577177,0.0004520949758292275,0.0008438844579582848,0.0009279792143413788,0.0011605390324721998,0.001330248779434499,0.0020093841666420334,0.0027492753646678175,0.00992076109713009,0.014432471022998283,0.020422981729740095,0.031543777490990764,0.034687177346849375,0.043380091509781546
103,6.509506374592925e-06,9.832821682665137e-06,1.3453442535331147e-05,0.0002164538673646457,0.00031489158321329545,0.0004455941772248263,0.0008325121946197552,0.0009154736824541051,0.0011448995034259513,0.0013304440646257367,0.002009679151292513,0.002749678967943877,0.00992725471315103,0.01444191777049468,0.020436349555056837,0.031568752856829356,0.034714641557323,0.04341443849488432
104,6.382888994889904e-06,9.641562001070006e-06,1.319175761733837e-05,0.00021337067578703755,0.00031040623449191004,0.00043924708705278336,0.0008213989489435041,0.0009032529798517828,0.0011296161844086222,0.0013306355512955833,0.0020099683981525452,0.0027500747206723975,0.009933655833424641,0.014451229957529437,0.020449526967668424,0.03159339482529766,0.03474173914671856,0.043448326980416584
105,6.259883349025878e-06,9.455757961233322e-06,1.293753720600089e-05,0.0002103597059636838,0.00030602595214247963,0.00043304867333340244,0.0008105364575750864,0.000891308019720342,0.0011146777113699774,0.0013308233477960542,0.002010252070891382,0.0027504628467885776,0.009939966624603551,0.014460410736093712,0.02046251842786842,0.03161771091902491,0.03476847838731017,0.04348176731175768
106,6.140354242943063e-06,9.27520534812152e-06,1.269050189065638e-05,0.00020741861537377132,0.00030174732832528037,0.00042699411372903204,0.000799916794801797,0.0008796300865341206,0.0011000731845963567,0.0013310075584233424,0.0020105303270518257,0.002750843561845297,0.009946189183064764,0.014469463155943468,0.020475328251280296,0.03164170842286897,0.034794867289906196,0.04351476950729557
107,6.024172725443696e-06,9.09970937674471e-06,1.2450385162996973e-05,0.00020454515819820924,0.0002975670958797956,0.0004210787849731897,0.0007895323557876449,0.0008682108176201704,0.0010857921456548308,0.0013311882836051058,0.0020108033183331283,0.002751217073400187,0.009952325537810712,0.014478390168819863,0.02048796061482949,0.031665394393542594,0.0348209136144348,0.04354734327166521
108,5.91121574630256e-06,8.92908417572449e-06,1.2216932710477498e-05,0.00020173718048776824,0.00029348212129544756,0.0004152982529236433,0.0007793758407855041,0.000857042185797117,0.0010718245556812086,0.0013313656200774951,0.0020110711908584,0.0027515835813815013,0.009958377653225345,0.014487194632458726,0.0205004195624172,0.031688775668766156,0.03484662488000871,0.043579498008335646
