pozo,fecha,cuenca,contrato,aceite_Mbd,gas_asociado_MMpcd,gas_no_asociado_MMpcd,agua_Mbd,condensado_Mbd,ano_de_perforacion,campo,clasificacion,disponible,entidad,estado_actual,profundidad_total,profundidad_vertical,tipo_de_hidrocarburo,trayectoria,ubicacion,tiempo_perforacion,dias_perforacion,first_oil,days_online,Qi_hist,mes,pct_cambio_Qo,exponencial,hiperbolica,harmonica,residual_exponencial,residual_hiperbolica,residual_harmonica,gas_exponencial,gas_hiperbolica,gas_harmonica,residual_gas_exponencial,residual_gas_hiperbolica,residual_gas_harmonica,condensado,Np_MMb,Gp_MMMpc,Cp_MMb,Wp_MMb,RGA,corte_agua,Mbpced,acum_BOE,liquidos_Mbd
MIQUETLA-96,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0140876170104,0.0220828467137,0.0,0.00175953023323,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1996.9,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,28.0,1974-08-01,16620,0.024145,554.0,0.02910207512352958,0.011864358720296463,0.012074023537348969,0.012074023208128714,4.942877424514104e-06,4.054558674713716e-06,4.054560000545338e-06,0.011948598675901537,0.01425557870256683,0.014255568290741523,0.00010270298329162203,6.126612451810863e-05,6.126628751051138e-05,6.5117385156700426e-52,0.11406841238327708,0.19352969683170634,0.0,0.007612900701424533,1567.5359925953144,0.12489906787862345,0.017768091462683336,0.14632336185522796,0.01584714724363
MIQUETLA-82,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0104205060938,0.0259798196631,0.0,0.0023937904099,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2065.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,26.0,1974-08-01,16620,0.078318,554.0,0.030490876848052517,0.0,0.00991737399870132,0.010591449151701505,0.00010858694725092294,2.531419051183877e-07,2.922152904471714e-08,0.0,0.00729799999989803,0.007297999999981117,0.0006749510297271974,0.00034901038592839966,0.00034901038592529527,6.5117385156700426e-52,0.24684090754788757,0.3783132406850707,0.0,0.0134375399311725,2493.1437522557076,0.22971920829490797,0.01475047603765,0.3098931143287327,0.012814296503700001
MIQUETLA-102,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00721725517824,0.0696394127074,0.0,0.000918342368619,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2023.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,17.0,1974-08-01,16620,0.104289,554.0,0.02030202611272891,0.01113241613045543,0.011014044532268574,0.011014136637443845,1.5328485281752438e-05,1.4415609398864716e-05,1.4416308815245921e-05,0.022213999777542015,0.022213997850248135,0.02221399720176714,0.0022491697915675408,0.0022491699743729604,0.002249170035881921,6.5117385156700426e-52,0.06295415495624551,0.18784070928839847,0.0,0.013496952999910893,9649.016279396992,0.12724260760348327,0.018823823962806664,0.09426093983764522,0.008135597546859
MIQUETLA-83,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0120010110323,0.031310743697900004,0.0,0.0017563289371099998,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2080.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,30.0,1974-09-01,16589,0.147303,553.0,0.054157168865961,0.0,0.009065283318195075,0.009065275767633453,0.00014402426579738633,8.61849721136373e-06,8.618541544206764e-06,0.0,0.00990498634101515,0.015113250359115253,0.0009803626709155848,0.00045820644802183,0.00026235879045997636,6.535301870821654e-52,0.23112699361161002,0.33197507255217845,0.0,0.014855089900794568,2609.0088254755387,0.1463484145113229,0.017219468315283336,0.2864561723703065,0.01375733996941
MIQUETLA-101,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0160245271777,0.039528314361900005,0.0,0.00185278066699,0.0,1962.0,MIQUETLA,EXPLORATORIO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2071.0,,,VERTICAL,TERRESTRE,0.0,26.0,1975-06-01,16316,0.11091,544.0,-0.0061178945808582075,0.0,0.022366524097780578,0.022366523971060478,0.00025678547126884593,4.022092493431152e-05,4.022092332699457e-05,0.0,0.004505999949962369,0.004505999985681107,0.0015624876362931902,0.0012265625067686145,0.0012265625042667087,6.753251454211401e-52,0.0603896150784526,0.12254014436777846,0.0,0.012486525427533566,2466.7382646339956,0.11562154979326694,0.022612579571350003,0.08081297247308236,0.01787730784469
MIQUETLA-113,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00159789648862,0.00548462859555,0.0,0.00133389110774,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,INACTIVO,2045.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,27.0,1975-07-01,16286,0.0369,543.0,25.3412036251257,0.010771819445002245,0.011413156454859033,0.011413298162320297,8.416086240963716e-05,9.633932820485467e-05,9.634211001607858e-05,0.00017605404995253338,0.00879425505929068,0.009770783801346663,2.8180963706165346e-05,1.0953627329492644e-05,1.837112644817783e-05,6.778139037525946e-52,0.1086867745531412,0.24958364761845847,0.0,0.0072899407632694285,3432.405437154893,0.8347794223466851,0.002512001254545,0.15028404915621757,0.0029317875963600004
MIQUETLA-103,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0127802414029,0.0278390804598,0.0,0.000277271801196,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2021.5,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,23.0,1975-08-01,16255,0.137158,542.0,0.1516553657121309,0.0,0.010042513286167433,0.017146131827136094,0.00016333457031639934,7.495155241148045e-06,1.906099919643643e-05,0.0,0.040449075291300256,0.04044907525057711,0.0007750144008472181,0.0001590119696504632,0.00015901196862342585,6.803164451125454e-52,0.18320925085294862,0.31671625939472825,0.0,0.016493419378121897,2178.290658381692,0.021695349286053666,0.017420088146199997,0.2359952940854034,0.013057513204095999
MIQUETLA-104,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00362696123223,0.0492191994744,0.0,0.00033841220443599993,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2035.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,29.0,1975-09-01,16224,0.08910599999999999,541.0,0.023550221314722064,0.0,0.010764581311553868,0.011306784683426803,1.315484778009936e-05,5.094562039676726e-05,5.897968824155237e-05,0.0,0.03827659092089566,0.0399954090759535,0.0024225295969007767,0.00011974068195522633,8.507830931447372e-05,6.828328714651791e-52,0.12327493697908717,0.36289943447680306,0.0,0.20633887292979916,13570.368229201633,0.09330461032469614,0.01183016114463,0.18375817605855424,0.003965373436666
MIQUETLA-105,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00744133078875,0.046536867444199985,0.0,0.000843296492584,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2020.0,,ACEITE-GAS,VERTICAL,TERRESTRE,1.0,31.0,1975-10-01,16194,0.162487,540.0,0.10355125545372212,0.0,0.008230148778172167,0.008230149257809972,5.537340390759869e-05,6.222338204360305e-07,6.222345771301187e-07,0.0,0.028429851662330707,0.02842981483282122,0.0021656800315190405,0.0003278640205248631,0.0003278653542712386,6.853632857193182e-52,0.056762298242084994,0.13134574947544791,0.0,0.02234565776673691,6253.836681276909,0.11332603220097645,0.01519747536278333,0.07865325648799298,0.008284627281334
MIQUETLA-106,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00681133999653,0.050319499196,0.0,0.00320348521081,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2073.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,25.0,1975-11-01,16163,0.08931499999999999,539.0,-0.0149914098135282,0.0,0.009623214226821962,0.009623208537773698,4.639435254832929e-05,7.906636686980016e-06,7.906604693235966e-06,0.0,0.0217377939511997,0.02173779461179398,0.0025320519993362444,0.0008169138747006448,0.0008169138369388232,6.879077917389428e-52,0.06325896244696921,0.09521154302383349,0.0,0.007792129212215607,7387.6064359780885,0.4703164446998679,0.015197923195863331,0.0791275529509415,0.010014825207339999
MIQUETLA-109,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00441646377882,0.0191193478041,0.0,0.000412076431895,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1991.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,20.0,1976-02-01,16071,0.093479,536.0,0.029971000671342507,0.0,0.010545132908533117,0.010545243655153524,1.950515230962903e-05,3.7560585301498545e-05,3.756194277255078e-05,0.0,0.02055956880348506,0.020764334398492488,0.0003655494604541435,2.0742365270697007e-06,2.7059808957309948e-06,6.95626913582686e-52,0.0775849302449553,0.12080598856302549,0.0,0.015470291550896617,4329.107802443779,0.09330461032448442,0.00760302174617,0.09771926167212622,0.004828540210714999
MIQUETLA-124,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00297304509651,0.00940222044952,0.0,0.00205396956416,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2006.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,21.0,1976-04-01,16011,0.053159000000000005,534.0,-0.6063696167306769,0.006987970796513259,0.00809224705637914,0.008092290925548903,1.6119628376546654e-05,2.6206228705928036e-05,2.6206677858132208e-05,0.013631013305942092,0.013626182130882613,0.015765482526471565,1.7882689022526513e-05,1.7841852285619667e-05,4.049110425996994e-05,7.008454017743443e-52,0.13097570829995087,0.24259182213596922,0.0,0.0057183852324953315,3162.488339163467,0.6908639114055535,0.004540081838096666,0.17140767865594572,0.00502701466067
MIQUETLA-111,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00975495754935,0.0390259628706,0.0,0.00187098477839,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1960.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,19.0,1976-04-01,16011,0.090573,534.0,0.04021348500854449,0.0,0.009649908711290065,0.009650248576726169,9.515919678962054e-05,1.1035258377742216e-08,1.0963968947938119e-08,0.0,0.017141413434471467,0.017141409958413775,0.0015230257779774497,0.00047893350402235366,0.00047893365616627856,7.008454017743443e-52,0.09668743532416946,0.1515723253141825,0.0,0.010647125125646067,4000.6286724641263,0.19179835165091713,0.01625928469445,0.1219494895431998,0.011625942327739999
MIQUETLA-114,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00560236484986,0.0310858101944,0.0,0.00144718792644,0.0,1961.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1991.3,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,19.0,1976-07-01,15920,0.036521,531.0,1.895019034248238,0.0,0.005301528553016609,0.005886537632213922,3.1386491910946866e-05,9.050247749844518e-08,8.075417023076913e-08,0.0,0.005747403391789923,0.006596315260333768,0.0009663275954422631,0.0006420348592945566,0.0005997353621256557,7.087839309043402e-52,0.06256938734397098,0.10439617938821037,0.0,0.004746137917817496,5548.694350953743,0.2583173294178019,0.010783333215593334,0.07996875057533936,0.007049552776300001
MIQUETLA-115,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00417305738038,0.0016551724137899998,0.0,0.0,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2070.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,27.0,1976-08-01,15889,0.025565,530.0,-0.017983797907396903,0.0,0.006340520992395318,0.006435735853014971,1.7414407899943988e-05,4.697898509410491e-06,5.1197138705257246e-06,0.0,0.004201536250343173,0.00420151969835517,2.739595719371414e-06,6.483968788105796e-06,6.483884493612415e-06,7.114600996812516e-52,0.0034975821011058003,0.0018906918310359002,0.0,0.001189180168618431,396.633034947456,0.0,0.0044489194493449995,0.0038126974062784496,0.00417305738038
MIQUETLA-116,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00986415240101,0.0219647566243,0.0,0.000833904483476,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2065.5,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,27.0,1976-09-01,15858,0.015725,529.0,0.04666704834574964,0.0,0.012739574684895307,0.012871425295848836,9.730150259035136e-05,8.268053310664193e-06,9.043690264032347e-06,0.0,0.0038389999999998464,0.003838999855839157,0.0004824505335647307,0.00032854305320336087,0.0003285430584294041,7.141514538123976e-52,0.15762128131893946,0.2550697515707952,0.0,0.005993509702216956,2226.7251894902806,0.08453888885482098,0.013524945171726668,0.20013290658073882,0.010698056884486001
MIQUETLA-118,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0262350392789,0.03,0.0,9.29581761236e-05,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2021.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,25.0,1976-11-01,15797,0.08428300000000001,527.0,0.15364171889049816,0.0,0.021391388184042938,0.021391388270943605,0.0006882772859654258,2.346095592871e-05,2.3460955086876986e-05,0.0,0.025946073361429667,0.025946070446177055,0.0009,1.6434321190910147e-05,1.6434344827359092e-05,7.195801796532659e-52,0.09626124733587778,0.11675733068733234,0.0,0.018003014944244108,1143.5088654175577,0.003543283283679445,0.0312350392789,0.11572080245043316,0.026327997455023597
MIQUETLA-126,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00907464131079,0.0208438379981,0.0,0.00208461941747,0.0,1962.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2002.0,,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,16.0,1977-04-01,15646,0.033755,522.0,0.12780364764803176,0.0,0.009165237110830296,0.010147714552366174,8.234911491949644e-05,8.207598984941436e-09,1.1514861817867994e-06,0.0,0.01093499916784801,0.010934998061059072,0.0004344655824910374,9.81850869639096e-05,9.818510889789723e-05,7.334259308018502e-52,0.06403898623079111,0.08052007974385922,0.0,0.006850958158649117,2296.932438896081,0.22971920829436313,0.012548614310473332,0.07745899952143438,0.01115926072826
CAMPANA-101,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0283056529338,0.148275862069,0.0,0.005857967822960001,0.0,1983.0,PALO BLANCO,EXPLORATORIO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,3309.0,,ACEITE,VERTICAL,TERRESTRE,4.0,147.0,2016-05-01,1371,0.0317133142542,46.0,0.1833247044954971,0.01994940954109215,0.01994940833537076,0.01994940965848551,6.982680363817356e-05,6.982682378877784e-05,6.982680167623862e-05,0.08684816688825317,0.08684816680886913,0.0868481624189865,0.0037733617352187485,0.0037733617449715057,0.003773362284292269,9.37013924026911e-50,0.025136256185338914,0.10942869055015253,0.0,0.00770873040886464,5238.383386378014,0.20695399030929812,0.053018296611966664,0.043374371277031004,0.03416362075676
LAS CANAS-2,2020-02-01,TAMPICO-MISANTLA,A-0217-M - CAMPO MIQUETLA,0.024916506794,0.0130862756468,0.0,0.021001642200000004,0.0,1956.0,LAS CANAS,EXPLORATORIO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,853.0,,ACEITE,VERTICAL,TERRESTRE,0.0,22.0,2016-05-01,1371,0.0131610655252,46.0,0.0,0.013161056881352344,0.013161065524548767,0.01316102211855141,0.00013819060264876775,0.0001381903994395172,0.00013819141995470664,0.005842952113799818,0.005842944635112645,0.005842952045160467,5.246573580371424e-05,5.246584414487177e-05,5.2465736798068304e-05,9.37013924026911e-50,0.021698902439592004,0.010617722577788398,0.0,0.015730678297178103,525.2050680696233,0.8428806804113202,0.027097552735133333,0.023468522869223414,0.045918148994
MIQUETLA-677,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0136164,0.016504979310299997,0.0,0.0007396813793099999,0.0,2010.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2241.0,2122.0,ACEITE-GAS,VERTICAL,TERRESTRE,0.0,24.0,2010-09-01,3440,0.067328,115.0,0.18072543938196572,0.009426948058143095,0.010355418629948484,0.01035532808721202,1.7551507573128593e-05,1.0633999495823068e-05,1.0634590020374663e-05,0.0033466295414063987,0.0033485246197862317,0.02932694400760814,0.0001731421686405422,0.00017309230002354167,0.0001644027786990163,1.5070408950617284e-50,0.06380208003843242,0.20816324193489233,0.0,0.008794707386977886,1212.139721974971,0.05432282977218647,0.01636722988505,0.09849595369424774,0.01435608137931
MIQUETLA-744,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00551745517241,0.0120614241379,0.0,0.000377684137931,0.0,2010.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1850.0,1847.0,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,24.0,2011-04-01,3228,0.022905,108.0,0.08000408121157676,0.004937208445552363,0.004143307730483933,0.0041433217807911,3.3668626402900117e-07,1.8882811921519536e-06,1.8882425779620591e-06,0.0062833891510136915,0.0062833671345729454,0.006283392299752317,3.338568830968226e-05,3.338594273369682e-05,3.338565192264829e-05,1.7083445799351512e-50,0.012240389287430695,0.010556105380267201,0.0,0.00575072116768635,2186.0484156197726,0.06845259746188917,0.007527692528726666,0.013999740184141898,0.005895139310340999
MIQUETLA-3371,2020-02-01,TAMPICO-MISANTLA,A-0217-M - CAMPO MIQUETLA,0.0159453172414,0.0177271034483,0.0,5.61993793103e-05,0.0,2010.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2239.0,2141.0,ACEITE,VERTICAL,TERRESTRE,1.0,33.0,2011-04-01,3228,0.024049,108.0,6.976343347453451e-08,0.011573184526460398,0.011172606774102093,0.011172646400102678,1.9115544477045145e-05,2.2778765204655016e-05,2.27783869593697e-05,0.019876151134764302,0.01987614669238028,0.0198761527778817,4.618405958697574e-06,4.618386864927094e-06,4.618413020975564e-06,1.7083445799351512e-50,0.0404677184216172,0.059628461353448105,0.0,0.003701951455197492,1111.7435407477385,0.003524506816608541,0.018899834482783335,0.05040579531385855,0.0160015166207103
MIQUETLA-829,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0158510689655,0.0926276206897,0.0,0.000233178827586,0.0,2014.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2114.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,14.0,2014-11-01,1918,0.209887,64.0,-0.11348320696371639,0.09597434282331443,0.09597852776478438,0.11092374293839544,0.006419739013694331,0.006420409653631017,0.00903881333635647,0.18434558228442785,0.18434558712833607,0.18434558011668464,0.008412184479091972,0.008412185367638773,0.008412184081450001,4.85243737929562e-50,0.260395102059234,0.30970058004503487,0.0,0.01741230036927165,5843.619814619751,0.014710605833178566,0.03128900574711667,0.31201186540007314,0.016084247793086
MIQUETLA-553,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.018511555172400003,0.0435921034483,0.0,0.00345372413793,0.0,2014.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2142.0,,ACEITE,DIRECCIONAL,TERRESTRE,0.0,13.0,2015-01-01,1857,0.110849,62.0,0.06602104508130546,0.0127773981268406,0.01714733020582553,0.017811475194726215,3.288055702313855e-05,1.8611097594251246e-06,4.901119751397321e-07,0.021686743808628315,0.023254279431291946,0.029995867126728415,0.0004798447809433573,0.0004136270857467897,0.00018485764211202246,5.169508172992421e-50,0.0665140331044626,0.09893423192636586,0.0,0.004281378140833528,2354.8590619384645,0.18657125810150008,0.02577690574711667,0.08300307175885688,0.021965279310330002
MIQUETLA-815,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.006432603448279999,0.02,0.0,0.000440328275862,0.0,2014.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2120.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,11.0,2015-02-01,1826,0.04382,61.0,0.20239493415365994,0.004593535053451702,0.005558857761925041,0.006416278829294724,3.3821725608563287e-06,7.634315244238976e-07,2.66493185014408e-10,0.024558661657316884,0.024551298151319588,0.028506243376945933,2.0781396105891115e-05,2.0714314862205094e-05,7.235617638783654e-05,5.339826562433252e-50,0.02175141405699211,0.07075423963166398,0.0,0.00189073251913044,3109.161035777475,0.06845257591306028,0.009765936781613332,0.0335437873289361,0.0068729317241419995
MIQUETLA-852,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.00487655172414,0.0127649655172,0.0,0.00027462596551700003,0.0,2014.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2123.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,13.0,2015-02-01,1826,0.118363,61.0,0.47858124301413607,0.001126969563762542,0.0027660710220568383,0.007307323140824533,1.4059366377420888e-05,4.4541287938654364e-06,5.908649680170528e-06,0.012051440720141648,0.016101951296320593,0.017207255498302952,5.09117636017162e-07,1.1135474090053073e-05,1.9733940276207673e-05,5.339826562433252e-50,0.031892141949372295,0.061171742147127006,0.0,0.0033110923282927813,2617.621269966362,0.05631560599624962,0.007004045977006667,0.04208743230722681,0.005151177689657001
MIQUETLA-502,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0176423827586,0.07441858620689999,0.0,0.000993541034483,0.0,2014.0,MIQUETLA,DESARROLLO,Disponible,PUEBLA,PRODUCTOR,2129.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,17.0,2015-02-01,1826,0.08061499999999999,61.0,0.11797144230250645,0.011690284437802765,0.012880186170749403,0.012880194556379987,3.5427474420437266e-05,2.2678516341335877e-05,2.2678436473363486e-05,0.040174928611916294,0.038757727237048116,0.03875868882386331,0.0011726280854824848,0.001271696862467665,0.0012716282813687065,5.339826562433252e-50,0.03836840617411171,0.072859660428663,0.0,0.003197586695393491,4218.1709367247295,0.056315580955111404,0.030045480459749998,0.050511682912222196,0.018635923793083
PALO BLANCO-8396,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0145877689655,0.0183084275862,0.0,0.0024515165517199995,0.0,2015.0,PALO BLANCO,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1671.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,8.0,2016-01-01,1492,0.0243080064516,50.0,0.14446709803629365,0.012341938673168186,0.01233886977049264,0.012490960619239246,5.043753701955201e-06,5.05754758930475e-06,4.3966052409487615e-06,0.01977051895923856,0.01968087953637628,0.019681002798366636,2.137711183113783e-06,1.883624355542669e-06,1.8839627130542853e-06,7.936381962191076e-50,0.0220911170943753,0.0318759604466274,0.0,0.004011050273549249,1255.0533004395215,0.1680528775522716,0.0176391735632,0.027403777168813193,0.01703928551722
MIQUETLA-1606,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0505199655172,0.129156827586,0.0,0.0213632172414,0.0,2015.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2118.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,11.0,2015-12-01,1523,0.239337354839,51.0,0.01747568965690971,0.08158100911871755,0.0815175519728069,0.09458142012283276,0.0009647884296153742,0.0009608503660728244,0.0019414117819642363,0.12565038992496777,0.12566370030530447,0.1291857641313277,1.2295105070705176e-05,1.2201938199139382e-05,8.373236555024326e-10,7.62939453125e-50,0.19755003542341718,0.22578929559374408,0.0,0.017724924513300693,2556.550192854493,0.4228668215168653,0.0720461034482,0.23518158468904105,0.0718831827586
MIQUETLA-847,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0164269344828,0.0518096896552,0.0,0.118471241379,0.0,2015.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2172.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,12.0,2015-12-01,1523,0.0927851034483,51.0,-0.5892391856279167,0.05241543169108173,0.052411163936874554,0.05622379542219886,0.0012951719313105022,0.0012948647694034868,0.0015837901406298507,0.048493010594697676,0.04849310731785285,0.0484930083187343,1.1000359990374561e-05,1.0999718400403076e-05,1.1000375087659886e-05,7.62939453125e-50,0.10937959355408126,0.07273966097292033,0.0,0.09286360284565054,3153.9475432526924,7.212011559615497,0.025061882758666665,0.12150287038290139,0.1348981758618
MIQUETLA-805,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0108904551724,0.0284953275862,0.0,0.00183017241379,0.0,2015.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,2163.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,0.0,14.0,2016-01-01,1492,0.0467907586207,50.0,0.1893138853672547,0.008639359670924215,0.009489805120552211,0.010133752349673062,5.067430956764521e-06,1.9618205677412163e-06,5.725991619229164e-07,0.03680502879047903,0.03680503002251855,0.036805030296001635,6.905113410439642e-05,6.905115458015849e-05,6.905115912528466e-05,7.936381962191076e-50,0.0257421541001121,0.05631169643668981,0.0,0.00288696702032004,2616.541470040347,0.16805288528511275,0.015639676436766666,0.035127436839560405,0.012720627586190001
MIQUETLA-1616,2020-02-01,TAMPICO-MISANTLA,CNH-M5-MIQUETLA/2018,0.0461879310345,0.358424137931,0.0,0.0007469558620689997,0.0,2016.0,MIQUETLA,DESARROLLO,Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,PRODUCTOR,1586.0,,ACEITE-GAS,DIRECCIONAL,TERRESTRE,1.0,38.0,2016-03-01,1432,0.105502193548,48.0,0.07800922146388145,0.047363962281123315,0.04735615059167956,0.05108354788537198,1.3830494930343838e-06,1.3647369337768015e-06,2.396706435054164e-05,0.18727203225689393,0.18727203183602234,0.1872720322543402,0.029293043276680364,0.02929304342074648,0.02929304327755452,8.608667206143145e-50,0.10236084333011398,0.3880429374812789,0.0,0.004490906492635829,7760.1254246109365,0.016172100489001386,0.10592528735633333,0.16703466624366045,0.046934886896569
