mes,baja_L,baja_M,baja_H,media_L,media_M,media_H,alta_L,alta_M,alta_H,EUR_baja_L,EUR_baja_M,EUR_baja_H,EUR_media_L,EUR_media_M,EUR_media_H,EUR_alta_L,EUR_alta_M,EUR_alta_H
54,6.348944230444312e-07,9.587338815759659e-06,1.7111077884517672e-05,0.003584667298052043,0.006098541912556505,0.012418719827060318,0.009685935134604808,0.014226232279180623,0.022444844497658302,2.4831077083912346e-05,0.0003749661999268387,0.0006692238559946391,0.014161971010703434,0.02409355362493984,0.0490627262051483,0.06221302114616294,0.09137547147645654,0.1441638381787623
55,6.179913317264843e-07,9.332090608157209e-06,1.6655521651020464e-05,0.003508687623610203,0.005969278806510998,0.012155495875995955,0.009438511254504013,0.013862828070829641,0.021871498668195842,2.484961682386414e-05,0.0003752461626450834,0.0006697235216441698,0.01426723163941174,0.024272631989135172,0.049427391081428185,0.06249617648379806,0.09179135631858143,0.14481998313880814
56,6.018273122130129e-07,9.088002888883992e-06,1.6219884186297426e-05,0.003435087784449135,0.005844064479333382,0.011900516625242422,0.009200782611774466,0.013513663757432359,0.021320619238945793,2.486767164323053e-05,0.0003755188027317499,0.0006702101181697588,0.014370284272945216,0.024447953923515172,0.04978440658018545,0.06277219996215129,0.0921967662313044,0.14545960171597652
57,5.863578474318968e-07,8.854403419788257e-06,1.580296570805312e-05,0.0033637696344993636,0.005722731956554763,0.011653442057599345,0.008972240711891899,0.013177992486866155,0.020791027895128388,2.488526237865349e-05,0.0003757844348343436,0.0006706842071410004,0.014471197361980196,0.02461963588221182,0.050134009841913435,0.06304136718350804,0.09259210600591039,0.14608333255283037
58,5.715418117406117e-07,8.630671175618274e-06,1.540365783661568e-05,0.0032946400290343354,0.005605122772417628,0.011413949482516596,0.008752410290191574,0.012855116213416215,0.020281623324237698,2.4902408633005708e-05,0.0003760433549696121,0.0006711463168760988,0.014570036562851225,0.024787789565384345,0.05047642832638893,0.06330393949221379,0.09297775949231288,0.1466917812525575
59,5.573411602749617e-07,8.416231652976297e-06,1.5020935222555763e-05,0.003227610522186988,0.005491086455265217,0.011181732488170823,0.00854084672312285,0.012544381895551664,0.01979137521724155,2.491912886781396e-05,0.0003762958419192014,0.0006715969449327756,0.014666864878516837,0.024952522159042298,0.05081188030103405,0.06356016489390746,0.09335409094917943,0.14728552250907476
60,5.437206513848821e-07,8.210552678909893e-06,1.4653848066037131e-05,0.003162597085583701,0.005380480048857588,0.010956499966701031,0.00833713367281645,0.012245178036380098,0.019319318810427994,2.49354404873555e-05,0.00037654215849956867,0.0006720365603747567,0.014761742791084347,0.02511393656050803,0.05114057530003509,0.06381027890409195,0.09372144629027084,0.1478651020733876
61,5.306475981558789e-07,8.013140658716194e-06,1.4301515420055983e-05,0.003099519846428161,0.00527316766677754,0.010737975206826436,0.008140880941160222,0.011956931531817984,0.01886454991273762,2.495135991530018e-05,0.0003767825527193302,0.0006724656058373584,0.014854728386477192,0.02527213159051136,0.05146271455623988,0.06405450533232677,0.09408015423622537,0.14843103857076972
62,5.180916455544727e-07,7.823537210686102e-06,1.3963119184274371e-05,0.003038302843514271,0.005169020077338954,0.010525895048577705,0.007951722512283666,0.011679104795486804,0.0184262203696884,2.4966902664666813e-05,0.0003770172588356508,0.0006728844994128866,0.01494587747178262,0.025427202192831524,0.05177849140769722,0.06429305700769526,0.09443052738008999,0.14898382518186037
63,5.060245701957192e-07,7.641316142457285e-06,1.3637898708542574e-05,0.0029788737997797072,0.0050679143166354875,0.010320009095331577,0.007769314764718495,0.011411193132821086,0.018003533920484198,2.4982083401772687e-05,0.0003772464983199245,0.0006732936363741429,0.01503524368577601,0.02557923962233059,0.052088091680557155,0.06452613645063683,0.09477286317407461,0.14952393119947488
64,4.944201001233691e-07,7.466080729571675e-06,1.3325145935783315e-05,0.002921163910131452,0.004969733327571273,0.010120078978753756,0.007593334836577332,0.011152722339922075,0.01759574240970627,2.499691600477639e-05,0.0003774704807418117,0.0006736933907522163,0.015122878603079953,0.025728331622157725,0.05239169404991977,0.06475393649573415,0.09510744484427228,0.15005180347176608
65,4.832537523292513e-07,7.2974612619073205e-06,1.3024201022966854e-05,0.0028651076433830465,0.0048743656228996644,0.009925877672630394,0.007423479128914656,0.010903246505366797,0.017202142319209277,2.5011413617346267e-05,0.0003776894045796689,0.0006740841167829053,0.015208831832381444,0.025874562590844714,0.05268947038009868,0.06497664086960159,0.09543454223943328,0.15056786774134231
66,4.7250268602681895e-07,7.1351128280088846e-06,1.27344483866775e-05,0.002810642557241493,0.004781704970463172,0.009737188851908813,0.007259461934037136,0.010662345995536731,0.016822071589557598,2.502558869792707e-05,0.00037790345796450916,0.0006744661502345057,0.015293151109098688,0.02601801373995861,0.05298158604565594,0.0651944247276227,0.09575441261929937,0.15107252988902906
67,4.621455699418968e-07,6.9787133110873845e-06,1.2455313126458509e-05,0.002757709125370794,0.004691650098979189,0.009553806293576491,0.0071010141769427635,0.010429625606104586,0.016454906703610734,2.5039453065025328e-05,0.00037811281936384175,0.0006748398096282994,0.01537588238285981,0.026158763242927985,0.053268200234463235,0.06540745515293098,0.0960673013874825,0.1515661770901374
68,4.521624620975837e-07,6.827961573690253e-06,1.2186257784887764e-05,0.0027062505756399566,0.004604104422853703,0.00937553331628753,0.0069478822593147345,0.010204712864148506,0.016100060007754807,2.5053017938888255e-05,0.0003783176582110525,0.000675205397361846,0.015457069900129012,0.0262968863756136,0.05354946623395186,0.06561589162071042,0.09637344277340697,0.15204917889037003
69,4.425347007551747e-07,6.682575810834862e-06,1.1926779408319979e-05,0.002656212738736721,0.004518975784630045,0.00920218225590011,0.006799826996597889,0.009987256466981453,0.015756977248830767,2.506629397991091e-05,0.00037851813548537747,0.0006755632007440957,0.015536756282291113,0.0264324556491525,0.05382553170162887,0.06581988643060836,0.0966730604674164,0.15252188820783497
70,4.332448053331248e-07,6.542292053817305e-06,1.1676406876547724e-05,0.0026075439063950848,0.0044361762137934595,0.009033573974320006,0.006656622639660987,0.00977692484521614,0.015425135307070017,2.5079291324070903e-05,0.000378714404246992,0.0006759134929503922,0.015614982599482964,0.0265655409355663,0.054096538920858465,0.0660195851097982,0.0969663682127729,0.15298464226704706
71,4.2427638626510607e-07,6.406862809007577e-06,1.1434698473380473e-05,0.002560194698545468,0.004355621700755623,0.008869537399255657,0.006518055973413035,0.00957340483885637,0.015104040107352772,2.5092019615658855e-05,0.0003789066101312622,0.0006762565339045936,0.01569178844043933,0.02669620958658897,0.05436262504283613,0.06621512678900057,0.09725357035793858,0.15343776347026764
72,4.156140628791583e-07,6.276055817768739e-06,1.1201239673400657e-05,0.002514117938751741,0.004277231984937494,0.008709909092682266,0.006383925485509791,0.00937640047633343,0.014793224692883637,2.5104488037545227e-05,0.00037909489180579524,0.0006765925710947956,0.015767211978601883,0.02682452654613709,0.054623922315616594,0.06640664455356587,0.09753486237222858,0.15388156021105417
73,4.0724338848534193e-07,6.149652925229385e-06,1.0975641122996464e-05,0.0024692685373498627,0.004200930355954782,0.008554532845987362,0.006254040598969588,0.00918563184740937,0.014492247446961806,2.511670533919979e-05,0.00037927938139355216,0.0006769218403284854,0.01584129003472238,0.02695055445681574,0.054880558300996224,0.06659426577153496,0.09781043132765087,0.154316327634463
74,3.991507819513764e-07,6.027449047029106e-06,1.0757536796252756e-05,0.00242560338174891,0.004126643466988707,0.008403259299929711,0.006128220963125535,0.00900083406176196,0.014200690449931908,2.512867986265833e-05,0.000379460204864963,0.000677244566432373,0.015914058136174847,0.027074353760825398,0.055132656079994104,0.06677811240042872,0.09808045634950371,0.154742348347961
75,3.9132346512630046e-07,5.90925122437309e-06,1.0546582308452353e-05,0.0023830812333974125,0.004054301159496329,0.008255945587689556,0.006006295797883483,0.008821756285862558,0.013918157959658237,2.514041956661212e-05,0.0003796374824016942,0.0006775609639016266,0.015985550573176768,0.02719598279561029,0.055380334447624795,0.06695830127436524,0.0983451090380796,0.1551598930867507
76,3.8374940554281994e-07,5.794877758798488e-06,1.0342453371843562e-05,0.002341662630956334,0.0039838362984801635,0.008112454999421108,0.005888103286739163,0.008648160851469083,0.013644275004986743,2.5151932048778405e-05,0.00037981132873445814,0.0006778712375027819,0.01605580045210546,0.027315497884564697,0.05562370809760744,0.06713494437296741,0.09860455386362367,0.15556922133690035
77,3.7641726389102684e-07,5.684157418991747e-06,1.01448443800012e-05,0.002301309799255257,0.003915184617596672,0.007972656666840421,0.005773490014440664,0.00847982242969191,0.013378686082661944,2.5163224566695134e-05,0.0003799818534570279,0.0006781755828341819,0.016124839746083114,0.027432953423092595,0.05586288779761264,0.06730814907340063,0.09885894853651442,0.1559705819193802
78,3.693163458107406e-07,5.576928712820085e-06,9.95346710857909e-06,0.0022619865636405254,0.0038482845734380145,0.007836425266493112,0.00566231044556988,0.008316527265159562,0.0131210539490638,2.5174304057069456e-05,0.00038014916131841255,0.0006784741868474392,0.01619269934299233,0.027548401960295735,0.056097980555607434,0.06747801838676773,0.09910844435446921,0.15636421353785213
79,3.6243655759781316e-07,5.473039218466488e-06,9.768049521548009e-06,0.0022236582693536296,0.003783077208371679,0.0077036407404488865,0.005554426440663658,0.00815807246532089,0.01287105849893388,2.518517715379739e-05,0.0003803133524949665,0.0006787672283330857,0.016259409091072943,0.027661894276546885,0.056329089777820904,0.06764465117998764,0.09935318652842884,0.15675034529282011
80,3.55768365462183e-07,5.372344969198533e-06,9.58833467315705e-06,0.0021862917056051697,0.003719506021368625,0.007574188033263402,0.005449706806807015,0.008004265340378158,0.012628395723982314,2.5195850204761254e-05,0.0003804745228440425,0.0006790548783732804,0.016324997842241097,0.027773479457187944,0.0565563154188188,0.06780814238419183,0.09959331448864019,0.1571291971645396
81,3.493027580130022e-07,5.274709886868226e-06,9.414079696868012e-06,0.0021498550340345733,0.003657516846292855,0.007447956844134151,0.005348026879910594,0.00785492278975642,0.012392776744915452,2.5206329287501646e-05,0.0003806327641406485,0.0006793373007641864,0.016389493493262134,0.027883204962576732,0.05677975412414283,0.06796858319058915,0.09982896217233288,0.15750098046688707
82,3.430312116793912e-07,5.18000525974181e-06,9.245054873408083e-06,0.0021143177212685402,0.0035970577371640788,0.007324841393255961,0.005249268136136363,0.007709870731384401,0.012163926911007584,2.5216620223852027e-05,0.00038078816429844075,0.0006796146524103887,0.01645292302490019,0.027991116694691655,0.05699949936594051,0.06812606123467324,0.10006025829427442,0.1578658982742173
83,3.369456588048629e-07,5.08810926070381e-06,9.081042770880735e-06,0.0020796504753121444,0.0035380788599408365,0.007204740201454363,0.0051533178301621865,0.007568943570395027,0.011941584961865367,2.522672859361617e-05,0.0003809408075762618,0.0006798870836935151,0.01651531253915955,0.02809725906048988,0.05721564157198414,0.06828066076957812,0.10028732660138627,0.15822414582307323
84,3.310384581796351e-07,4.998906502274849e-06,8.921837450580306e-06,0.0020458251855257916,0.0034805323904041684,0.0070875558822417785,0.005060068658180247,0.0074319837041538364,0.011725502246507041,2.5236659747361564e-05,0.0003810907747713301,0.0006801547388170325,0.016576687294725324,0.028201675032202004,0.057428268248451396,0.06843246282932353,0.10051028611251088,0.15857591089046844
85,3.2530236779835364e-07,4.912287625234695e-06,8.767243732783748e-06,0.002012814865958954,0.0034243724177521347,0.006973194945502949,0.0049694184437087605,0.007298841060794442,0.01151544199530602,2.524641881839551e-05,0.00038123814340008716,0.000680417756129016,0.016637071740704095,0.02830440620473457,0.057637464096816485,0.06858154538263479,0.10072925134433472,0.15892137415032764
86,3.197305196514901e-07,4.828148917955162e-06,8.617076517352064e-06,0.0019805936018279405,0.0033695548535432264,0.006861567612072532,0.0048812698444629385,0.00716937266868481,0.011311178640734255,2.5256010733985058e-05,0.00038138298786762574,0.0006806762684245366,0.01669648954875893,0.028405492850340865,0.05784331112517866,0.06872798347796866,0.10094433252439526,0.15926070950954965
87,3.143163963771965e-07,4.746391963827199e-06,8.471160154473045e-06,0.001949136498939998,0.0033160373456523353,0.006752587638519991,0.004795530078681909,0.0070434422544694945,0.01111249718319016,2.5265440225876372e-05,0.0003815253796265406,0.0006809304032291707,0.016754963643727132,0.028504973970710435,0.05804588875433426,0.06887184938032913,0.10115563579202934,0.15959408442504536
88,3.09053809616933e-07,4.666923314416105e-06,8.329327861322473e-06,0.0019184196358799158,0.0032637791969265203,0.006646172151504883,0.004712110669444608,0.006920919867533202,0.010919192598511651,2.527471184016488e-05,0.0003816653873259731,0.0006811802830650104,0.01681251623280353,0.02860288734661823,0.0582452739188794,0.06901321270041247,0.10136326338805535,0.15992166020300072
89,3.039368799329739e-07,4.589654186202167e-06,8.19142118081963e-06,0.0018884200187880976,0.0032127412882496063,0.006542241491110032,0.004630927205631302,0.0068016815289126675,0.010731069284061511,2.5283829946562872e-05,0.00038180307695155917,0.000681426025700435,0.01686916883336717,0.028699269585265717,0.058441541163612706,0.06915214051658142,0.10156731383392273,0.16024359228152257
90,2.9896001815914943e-07,4.514500178964151e-06,8.057289479010006e-06,0.0018591155385708892,0.0031628860057447434,0.006440719062601002,0.004551899118299496,0.00668560890284841,0.010547940540531875,2.5292798747107644e-05,0.00038193851195692815,0.0006816677443848053,0.016924942299524296,0.02879415616543806,0.05863476273549074,0.0692886974901304,0.10176788210100816,0.16056003049773854
91,2.9411790806805695e-07,4.441381014042357e-06,7.92678947792826e-06,0.0018304849303948639,0.0031141771718626267,0.006341531196098129,0.004474949471344734,0.006572588989317464,0.01036962808685057,2.5301622284349684e-05,0.0003820717533873494,0.0006819055480691431,0.016979856847436144,0.02888758148059394,0.058825008671373684,0.06942294597427075,0.1019650597706877,0.16087111934034407
92,2.894054902486432e-07,4.3702202908791285e-06,7.799784821081976e-06,0.0018025077353268585,0.0030665799801202526,0.006244607013682266,0.004400004765409364,0.006462513836024073,0.010195961605786454,2.5310304449057148e-05,0.00038220285999607576,0.0006821395416137756,0.017033932079495946,0.028979578879997546,0.05901234688178415,0.06955494611723304,0.1021589351857684,0.16117699818851763
93,2.8481794709765035e-07,4.300945260379438e-06,7.676145668955213e-06,0.001775164263990889,0.0030200609332709637,0.006149878303487826,0.004326994754086409,0.006355280268448839,0.010026778318045711,2.531884898747008e-05,0.00038233188835388717,0.0006823698259838442,0.017087187007415676,0.029070180707995674,0.059196843230888786,0.06968475595985563,0.1023495935938219,0.16147780153805902
94,2.8035068883704653e-07,4.233486613764562e-06,7.555748322163433e-06,0.0017484355621217103,0.0029745877847012223,0.0060572794003665425,0.004255852271542357,0.00625078963666943,0.009861922582828798,2.5327259508135192e-05,0.00038245889295230006,0.0006825964984335093,0.017139640074279327,0.029159418341536715,0.05937856161289979,0.0698124315280019,0.10253711728292197,0.16177365921554387
95,2.759993404773404e-07,4.167778285709233e-06,7.4384748701010135e-06,0.0017223033779027962,0.0029301294828631974,0.005966747072733188,0.004186513070752457,0.006148947577768412,0.009701245522979305,2.5335539488349512e-05,0.0003825839263008713,0.0006828196526796122,0.017191309175616412,0.02924732222602261,0.059557564025081784,0.06993802692012446,0.10272158571025503,0.16206469658123324
96,2.7175972965369415e-07,4.10375727065865e-06,7.3242128631115795e-06,0.0016967501309839098,0.0028866561185648095,0.005878220415230053,0.004118915671605792,0.006049663792737347,0.009544604673003703,2.534369228023912e-05,0.00038270703901899114,0.0006830393790655056,0.017242211679545927,0.029333921909579556,0.05973391063753868,0.07006159439027262,0.10290307562403714,0.1623510347214234
97,2.676278752680856e-07,4.041363451317384e-06,7.212855006382247e-06,0.001671758883080333,0.0028441388749506323,0.005791640746870932,0.004053001218195525,0.005952851836871617,0.009391863648375527,2.535172111649717e-05,0.00038282827992253067,0.0006832557647156969,0.01729236444603834,0.02941924607582807,0.05990765985994481,0.07018318442681849,0.10308166117914329,0.16263279063087466
