pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua
MIQUETLA-82,0.078318,0.053431756354555854,0.8269239150140284,0.006604115656549157,0.006273652307712272,0.4290870489963304,0.054336077701136874,0.007455204878421161,0.005040080435401713,0.0014104331029491006,0.078241517578125,10.0,0.02927168126743074,0.0,0.0104205060938,2020-02-01,554.0,2065.0,VERTICAL,1974-08-01,0.007297999999941176,0.9999999999999967,3.896864302312393e-14,5e-45,0.5,10.0,PRODUCTOR,0.32559590320438125,0.12019903183001415,0.12029389535817381,0.8975303403300537,0.7338139621748934,0.7338139621729187,0.24684090754788757,0.3783132406850707,0.0,0.0134375399311725,0.3098931143287327,1666.9287403967564,0.0643279782104115
MIQUETLA-102,0.104289,0.01244841894074024,0.9999999999999999,0.0002350747243023725,0.0030846326793599658,172.40932937688362,0.012448283126564602,0.00023503540587597405,0.0019954180974856347,0.0004850481935335069,0.012256308137037236,0.00017361786584628997,0.0019413894421063213,0.00042688252622375913,0.00721725517824,2020-02-01,554.0,2023.0,VERTICAL,1974-08-01,0.022213999718431965,0.9999999999998848,1.7917499891152694e-10,5e-45,0.5,10.0,PRODUCTOR,0.03308428811517847,0.033077691920271504,0.033077691908720355,0.39243425315197095,0.39243426494992345,0.3924342521341394,0.06295415495624551,0.18784070928839847,0.0,0.013496952999910893,0.09426093983764522,3341.767984105221,0.19132480314984598
MIQUETLA-83,0.147303,0.14637336848960103,0.9999999999999999,0.027389846452180865,0.014474046231325713,0.12416634239567148,0.14637342224982858,0.027389881507758815,0.013912586297626426,0.0034813823990379553,0.14026298169251014,10.0,0.02725971352937234,0.0,0.0120010110323,2020-02-01,553.0,2080.0,VERTICAL,1974-09-01,0.14707279791582625,0.55138176766045,0.011235883633931751,5e-45,0.5,10.0,PRODUCTOR,0.26528383746813006,0.0753508186064139,0.07535081860649644,0.9068925356085057,0.4587842123129058,0.46492937251866123,0.23112699361161002,0.33197507255217845,0.0,0.014855089900794568,0.2864561723703065,1564.1163980514427,0.05566201690868005
MIQUETLA-84,0.125796,0.12450071352476352,0.9999999999999999,0.05894203751945303,0.011274933437984769,0.15793532887825928,0.12450069267672745,0.05894202155242184,0.011105801716544588,0.007485583968860784,0.125734576171875,10.0,0.01986347221244051,0.0,0.00188567576179,2017-01-01,514.0,2079.0,VERTICAL,1974-10-01,0.08085059265193797,5.434862858299259e-08,0.009461203584118734,5e-45,0.5,10.0,INACTIVO,0.07141491262852571,0.022962546068894883,0.0229625460688967,0.2263076617340254,0.09970371176176769,0.10758747776222988,0.08203643103389699,0.11366407828668121,0.0,0.014406143589266791,0.1009804440816772,1297.9647249164318,0.2618908296393288
MIQUETLA-91,0.14081,0.13375297879713438,0.9999999999999999,0.12299074424360487,0.010670307974218501,0.16716850557811058,0.13375006907889953,0.12298429644887432,0.010600125957130365,0.016403369885151772,0.1407412451171875,10.0,0.014244756976104528,0.0,8.0881977977e-05,2017-01-01,512.0,2035.0,VERTICAL,1974-12-01,0.026141881129891614,5.420616567917422e-15,0.002371760969228356,5e-45,0.5,10.0,INACTIVO,0.03490105342502393,0.019498267610438408,0.019498267610925945,0.10015696731368515,0.050853362625839296,0.051076574544029245,0.059818463884597696,0.08404855603111014,0.0,0.007064511946141461,0.07382655655644939,1595.0208585361934,0.10461830418695671
MIQUETLA-108,0.079333,0.04357864312319883,0.9999999999998909,0.015421519003307831,0.004571646770103088,0.35141028782083195,0.043578739578839,0.01542160449523164,0.0037724196180261003,0.002851448403210565,0.036495072760895614,0.006542200174279007,0.002536996373400127,0.0007682641395708003,0.0014727329144,2018-11-01,534.0,2000.0,VERTICAL,1975-01-01,0.10777570444888192,0.3928744347753417,0.02018386632029632,5e-45,0.5,10.0,INACTIVO,0.04132224342594684,0.03888310775081955,0.038883107750919535,0.24179684227698442,0.2402348554870282,0.24485263706246327,0.1111982114983043,0.17367090765006798,0.0,0.004543817867938094,0.14014336277331566,1316.0434908460902,0.08158376194645181
MIQUETLA-99,0.113216,0.11316071875,0.5,10.0,inf,inf,0.11316071875,10.0,inf,inf,0.11316071875,10.0,inf,inf,0.113216,1975-05-01,0.0,2029.0,VERTICAL,1975-05-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,3.0560166015621874e-09,3.0560166015621874e-09,3.0560166015621874e-09,2.5e-89,2.5e-89,2.5e-89,0.00339648,0.0,0.0,0.0037860600000000004,0.00339648,0.0,1.1147011023176938
MIQUETLA-101,0.11091,0.022366524089784286,8.613385353836969e-12,2.3864670282459047e-17,0.002292515878115982,0.0,0.022366523972320987,9.111774187486054e-14,0.009826380621424977,0.0009149729790633686,0.11085584472656249,10.0,0.02897374915850502,0.0,0.0160245271777,2020-02-01,544.0,2071.0,VERTICAL,1975-06-01,0.004505999952080235,0.9999999999999963,3.1749743706719263e-13,5e-45,0.5,10.0,PRODUCTOR,0.07387407634639741,0.04115157547257078,0.04115157547262888,0.3542016731807329,0.31921797245361533,0.3192179723840125,0.0603896150784526,0.12254014436777846,0.0,0.012486525427533566,0.08081297247308236,2986.636889744147,0.24546466356971897
MIQUETLA-113,0.0369,0.02343984268985563,0.9999999999998754,0.0019406194529962909,0.0028962335977638733,4.481780280415932,0.02343967937822284,0.00194054614085564,0.0021627992850737996,0.0008078145024680248,0.022604234355481333,0.0013650038553709302,0.0018931142453764516,0.0004910286374753349,0.00159789648862,2020-02-01,543.0,2045.0,VERTICAL,1975-07-01,0.1392384062898903,0.9107854119228822,0.022990539788155996,5e-45,0.5,10.0,INACTIVO,0.03493654563281184,0.034854992503224186,0.034854992500324075,0.9284849368724659,0.9071760616575969,0.9073271090516379,0.1086867745531412,0.24958364761845847,0.0,0.0072899407632694285,0.15028404915621757,2071.6167998095652,0.05408673661389449
MIQUETLA-103,0.137158,0.11742826742920362,6.128164788772247e-16,0.004536889249619018,0.0046452218909205445,5.377601217749966e-09,0.12605134516888739,0.011718802232123758,0.01855716038374738,0.002317893813714209,0.0982019427756006,10.0,0.03202264254974948,0.0,0.0127802414029,2020-02-01,542.0,2021.5,VERTICAL,1975-08-01,0.04044907526423162,2.2532811145851354e-12,7.007903648554728e-18,5e-45,0.5,10.0,PRODUCTOR,0.26559145569007764,0.07492060695560311,0.09448830070772304,0.8392081999610392,0.4121788687131632,0.4121788687131727,0.18320925085294862,0.31671625939472825,0.0,0.016493419378121897,0.2359952940854034,2574.498345413612,0.09217801466479424
MIQUETLA-104,0.08910599999999999,0.08830406933082521,0.8045774501899379,0.01019384627155313,0.009262260772558418,0.2740254153672002,0.08910587906976772,0.012718566194163786,0.009197505986939847,0.0017032806610513475,0.08901898242187499,10.0,0.01813779616174748,0.0,0.00362696123223,2020-02-01,541.0,2035.0,VERTICAL,1975-09-01,0.07123896818195055,3.2609382574067385e-09,0.0011484602296802755,5e-45,0.5,10.0,PRODUCTOR,0.08652164784614169,0.02248740273009991,0.022524280921317058,1.0784455782170617,0.5163594014554915,0.5185044523120331,0.12327493697908717,0.36289943447680306,0.0,0.20633887292979916,0.18375817605855424,3565.7356620096252,1.5431677302832896
MIQUETLA-105,0.162487,0.09679160277345691,0.9999999999978451,0.01992706293216008,0.013382067034132188,0.4318076917117475,0.09679159191209682,0.019927059212680676,0.013305791097899974,0.003804283940483295,0.09718785629041758,10.0,0.01799378048014209,0.0,0.00744133078875,2020-02-01,540.0,2020.0,VERTICAL,1975-10-01,0.0284298158995639,1.4142505085589212e-13,2.327405255559235e-18,5e-45,0.5,10.0,PRODUCTOR,0.04921397266706646,0.027042192869089463,0.027042192869087836,0.3008829611707388,0.17641177326776014,0.17641177326855328,0.056762298242084994,0.13134574947544791,0.0,0.02234565776673691,0.07865325648799298,2892.9068218425355,0.4083422698815827
MIQUETLA-106,0.08931499999999999,0.08581432410097527,0.9999999999999998,0.014689106543770513,0.009145255934359728,0.2895700163352066,0.08581445869555082,0.014689142271561715,0.009048789741448626,0.002131686086695908,0.08922777832031249,10.0,0.01648774401417109,0.0,0.00681133999653,2020-02-01,539.0,2073.0,VERTICAL,1975-11-01,0.021737795042403932,1.9952222407582099e-07,7.217035818598642e-15,5e-45,0.5,10.0,PRODUCTOR,0.03914578118546419,0.01196090683436718,0.011960906834262701,0.11652267384245306,0.04753303534413003,0.047533035344447964,0.06325896244696921,0.09521154302383349,0.0,0.007792129212215607,0.0791275529509415,1713.3769428631665,0.07599181262509885
MIQUETLA-109,0.093479,0.08702267485515432,0.9999999999999999,0.013530600560542085,0.013501259072480527,0.459036092109067,0.08701963747312697,0.013529901492935932,0.013346722826970008,0.002781150836862521,0.0933877119140625,10.0,0.01936177012477214,0.0,0.00441646377882,2020-02-01,536.0,1991.0,VERTICAL,1976-02-01,0.03124363424940915,0.16512453850400893,0.000808405894308436,5e-45,0.5,10.0,PRODUCTOR,0.06597855305615537,0.031915425868421256,0.03191542587430802,0.1611069516415753,0.06947449208005438,0.06948523769210596,0.0775849302449553,0.12080598856302549,0.0,0.015470291550896617,0.09771926167212622,2367.5291220839204,0.1548124306097199
MIQUETLA-110,0.077912,0.07791035921213865,4.4853280629370244e-08,0.004810384944271845,0.006838031104067318,0.920691302397432,0.077842963538264,0.020155864360819314,0.0068795902481080815,0.003871425876537496,0.0778359140625,10.0,0.009914247979424308,0.0,0.00127566134108,2019-05-01,526.0,1980.0,VERTICAL,1976-03-01,0.007863359435412574,0.9999999999999998,9.105912797507421e-12,5e-45,0.5,10.0,INACTIVO,0.0040299848328982785,0.0018707014520930314,0.001940484077891073,0.006000580172976409,0.003341779584384829,0.003341779584328725,0.011124861037738973,0.010143734328926282,0.0,0.003148466906502834,0.012815483425893358,1878.7102004384685,0.16153927344862984
MIQUETLA-124,0.053159000000000005,0.03354885444834414,0.9999999999987621,0.005891015078067182,0.002467471241062829,0.5114679659148393,0.033548717848842446,0.005890941379378525,0.001956701741763006,0.0008484115204604621,0.029109567926715856,0.0026719760021915004,0.0014950104059774135,0.00026220877393761695,0.00297304509651,2020-02-01,534.0,2006.0,VERTICAL,1976-04-01,0.03548599999570652,5.094945819379785e-11,0.0017920803858396984,5e-45,0.5,10.0,PRODUCTOR,0.028626930437841744,0.02706439461780428,0.027064394616191288,0.558328690206956,0.5583286106161677,0.5596511692487388,0.13097570829995087,0.24259182213596922,0.0,0.0057183852324953315,0.17140767865594572,1868.44864576804,0.07112731172229307
MIQUETLA-111,0.090573,0.017008662804249886,0.9999999999999999,0.0014280382113081515,0.002594406776217439,4.111109743816047,0.01700802567246619,0.0014277983290917615,0.0017263215334506446,0.0005635387629154401,0.0904845498046875,10.0,0.01531450154586819,0.0,0.00975495754935,2020-02-01,534.0,1960.0,VERTICAL,1976-04-01,0.02300720225173347,0.9999999999999999,0.0006408806273137911,5e-45,0.5,10.0,PRODUCTOR,0.05980615918759181,0.02685051596705101,0.026850515931721854,0.21746540015095644,0.11760715094434208,0.11760715086388535,0.09668743532416946,0.1515723253141825,0.0,0.010647125125646067,0.1219494895431998,1695.7297160563744,0.1299784653073536
MIQUETLA-114,0.036521,0.015787348408454728,9.818061202186419e-09,0.0020550163122356148,0.0015595917284530606,0.12618541171502357,0.017402321240009632,0.003684164806805413,0.002508426102675737,0.0013364049051789323,0.029419998982473185,10.0,0.012880584410261341,0.0,0.00560236484986,2020-02-01,531.0,1991.3,VERTICAL,1976-07-01,0.06525216519621299,0.845321720099153,0.015154245575985622,5e-45,0.5,10.0,PRODUCTOR,0.03683189895447059,0.016056628754716737,0.016183293964257005,0.41454122162398827,0.3450267772270841,0.34512500745220276,0.06256938734397098,0.10439617938821037,0.0,0.004746137917817496,0.07996875057533936,1770.6482274699206,0.06399140505045178
MIQUETLA-115,0.025565,0.02556141483345375,8.138629474553226e-10,0.002629084278746367,0.0037338252867868656,0.028356290933094393,0.025530355112791527,0.005598051929389614,0.0036745923060926395,0.0015657591507160411,0.02546513671875,10.0,0.007733563618467561,0.0,0.00417305738038,2020-02-01,530.0,2070.0,VERTICAL,1976-08-01,0.004201530686248373,0.9999999999992972,2.2353435697044805e-10,5e-45,0.5,10.0,PRODUCTOR,0.0007775040811315057,0.0001674014312999957,0.00017554085607725508,0.0005949904940213615,0.000330192447670995,0.0003301924518828041,0.0034975821011058003,0.0018906918310359002,0.0,0.001189180168618431,0.0038126974062784496,584.8574431228626,0.13450436568348234
MIQUETLA-116,0.015725,0.015724999999999312,6.953273287502933e-13,0.0003958939331597266,0.0006162983003626716,6.482819328153858e-06,0.015724999999999996,0.00041908964860531647,0.001231494001908621,0.00029584816581889044,0.01566357421875,10.0,0.01802456476621108,0.0,0.00986415240101,2020-02-01,529.0,2065.5,VERTICAL,1976-09-01,0.003838999999999878,3.39113747416242e-07,1.4023433479073366e-17,5e-45,0.5,10.0,PRODUCTOR,0.11598392179904764,0.03844762015379774,0.03848365394524385,0.5911310757332212,0.5311411340220789,0.5311411365274517,0.15762128131893946,0.2550697515707952,0.0,0.005993509702216956,0.20013290658073882,1864.3166338721278,0.04834541921038279
MIQUETLA-117,0.014811,0.014810999999999038,0.9999999999999929,0.0023411101033663944,0.0027254957251436162,2.886712189500314,0.014810999998183066,0.0023410848698796243,0.0019054728661210079,0.0011059754684110208,0.0010231940535919627,10.0,0.014665083633125896,0.0,0.000403418044959,2018-11-01,512.0,2050.0,VERTICAL,1976-10-01,0.01579999989411099,0.9999999999999999,2.4601011926216045e-13,5e-45,0.5,10.0,INACTIVO,0.04000203010178332,0.018413144609770192,0.018413144610160925,0.16277004140376145,0.10576633990076964,0.10576633991989187,0.05941306976931926,0.09867343458507648,0.0,0.005269465853463522,0.0758586422001653,1807.6741236653556,0.11822394515109196
MIQUETLA-118,0.08428300000000001,0.021391388183841,2.0456815752532657e-11,3.162214937043139e-15,0.0018322820359317278,0.0,0.021391388271073137,3.207140362090466e-16,0.002578873313258878,0.0003440322868801664,0.08420069238281251,10.0,0.02612553560756797,0.0,0.0262350392789,2020-02-01,527.0,2021.0,VERTICAL,1976-11-01,0.025946072378396398,4.723531623618271e-07,1.4989300142957852e-13,5e-45,0.5,10.0,PRODUCTOR,0.1010164543957807,0.039481347720169875,0.03948134772017166,0.25776590229458407,0.15678608803979077,0.15678608804276345,0.09626124733587778,0.11675733068733234,0.0,0.018003014944244108,0.11572080245043316,1162.3878155314,0.18101069901391148
MIQUETLA-121,0.05742000000000001,0.05726990225619517,0.9999999999999999,0.024920300124491153,0.0047741981894539615,0.5897641177706784,0.05726991517220469,0.02492030929949495,0.004724907036987926,0.004080652664634771,0.05736392578125001,10.0,0.007253513512507369,0.0,0.0022997664933200003,2019-10-01,521.0,3180.0,VERTICAL,1976-12-01,0.002564999999856677,0.9999862721167383,2.2375267023748426e-16,5e-45,0.5,10.0,PRODUCTOR,0.0026306729138063493,0.0011168570385597593,0.0011168570385590047,0.013099943258541422,0.010944059321062028,0.010944059321137152,0.010033625567988242,0.014608170833663824,0.0,0.00412713468390533,0.01246832070693221,3156.982314642897,0.25299226981582473
MIQUETLA-125,0.036927,0.036854876953125,0.5,10.0,inf,inf,0.036854876953125004,10.0,inf,inf,0.036854876953125004,10.0,inf,inf,0.036927,1977-03-01,0.0,2045.0,VERTICAL,1977-03-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,5.201733890533053e-09,5.201733890534054e-09,5.201733890533053e-09,2.5e-89,2.5e-89,2.5e-89,0.0011078099999999999,0.0,0.0,0.0013391100000000001,0.0011078099999999999,0.0,1.208790316028922
MIQUETLA-126,0.033755,0.028474209448943997,8.838151121543568e-09,0.0021716003543978085,0.005209301413225068,0.11259529474552843,0.031794570507700334,0.00408654308336036,0.00835325888265287,0.0018938606110200861,0.033689072265624995,10.0,0.016379787727164103,0.0,0.00907464131079,2020-02-01,522.0,2002.0,VERTICAL,1977-04-01,0.010934999999998998,0.9992956503897145,4.232931946384848e-19,5e-45,0.5,10.0,PRODUCTOR,0.04400078114186076,0.01574973380059013,0.01607177783872336,0.09043309959274155,0.051583275511238466,0.05158327884316383,0.06403898623079111,0.08052007974385922,0.0,0.006850958158649117,0.07745899952143438,1537.594157942347,0.11852552895348877
MIQUETLA-127,0.034898,0.034829839843749995,0.5,10.0,inf,inf,0.034829839843749995,10.0,inf,inf,0.034829839843749995,10.0,inf,inf,0.034898,1977-05-01,0.0,2042.0,VERTICAL,1977-05-01,5e-45,0.5,15.0,5e-45,0.5,10.0,INACTIVO,4.6458069000249126e-09,4.6458069000249126e-09,4.6458069000249126e-09,2.5e-89,2.5e-89,2.5e-89,0.00104694,0.0,0.0,0.0012660899999999999,0.00104694,0.0,1.2093243165797467
ADULARIA-1,0.046058,0.04031214046898906,3.5442112573773332e-09,0.0023899337478414462,0.002654928904944699,0.03482969388338735,0.04076931502451365,0.0036838030776424066,0.0035328415704432574,0.0007686746444723106,0.0028416222031125375,10.0,0.025221576636094763,0.0,0.00192886822832,2019-01-01,480.0,1883.0,VERTICAL,1979-08-01,0.017528884933866336,0.0185673304658548,1.8996597560608907e-21,5e-45,0.5,10.0,INACTIVO,0.09923595676962259,0.020884051073108055,0.022216410361750594,0.10841285867957687,0.0598680372101575,0.05986803722699713,0.09742328714368009,0.08308691457324935,0.0,0.005603121128001625,0.11127110623922157,1175.1277489322765,0.1142157179668296
CAMPANA-101,0.0317133142542,0.019949408284810892,1.6965518318534656e-05,2.0943588732442697e-12,0.004487061060158695,537262.8298369076,0.01994940965930153,1.0187225101920116e-15,0.0044238963428890376,0.008186486396397444,0.019949396735130322,7.668774776678458e-11,0.004423896015789941,0.008186488925954903,0.0283056529338,2020-02-01,46.0,3309.0,VERTICAL,2016-05-01,0.08684816698174443,0.9999999999999999,2.155962143540242e-15,5e-45,0.5,10.0,PRODUCTOR,0.009076892776494214,0.0090768927670799,0.009076892766838032,0.13841267425808887,0.13841267425802692,0.13841267426049111,0.025136256185338914,0.10942869055015253,0.0,0.00770873040886464,0.043374371277031004,5737.42347726541,0.26115033640232327
MIQUETLA-1,0.009876,0.0053861143857658654,5.151536228744691e-06,0.00021787323100036393,0.001983397361401042,335.55761068239195,0.005386547448393161,0.00022304229297883337,0.0017765086022854238,0.003962274716753367,0.00012074700584927869,10.0,0.00748837445056112,0.0,0.002519,2009-10-01,162.0,3472.0,VERTICAL,1996-06-01,0.009296500488851661,0.9999962969830555,3.5743635269345603e-14,5e-45,0.5,10.0,INACTIVO,0.0004486060152945324,0.00016484567752559647,0.0001648471335116922,0.0024938767873449617,0.0016296348465022208,0.001629634846501955,0.00159789,0.00278895,0.0,0.00010847999999999998,0.0020627149999999997,1449.7669812865838,0.07466892527459093
CASTILLO DE TEAYO-13,0.0271941770924,0.02470741673672148,0.9998795929826387,0.03784519873337687,0.0020776301516961097,2.8834900180065537,0.024707374082649326,0.03784569942922181,0.001545825757577417,0.00987451926400897,0.02418421648161457,0.028698690079519043,0.0013677379227012472,0.005980882159115829,0.00855130276465,2017-08-01,19.0,2237.0,VERTICAL,2016-01-01,0.015651538917699995,0.6540834624433324,0.323133166309154,5e-45,0.5,10.0,INACTIVO,0.0001436358502455586,0.00014336191781850184,0.00014336181633089378,8.393718981461335e-05,6.62182417871485e-05,6.956241039134868e-05,0.011198807839360501,0.0027386405668845004,0.0,0.0031110296381819825,0.01165524793384125,224.5248696501698,0.3031546741770966
CASTILLO DE TEAYO-26,0.0193626358784,0.016049275048575052,0.033051088688689445,0.00012168527352339973,0.0019524826527906522,163464.67864189373,0.016058381569330614,0.00018171409601738022,0.0013828668523085486,0.007776776152619905,0.016066302070255608,0.0002337453187480381,0.0013820931515503463,0.0077501068870819935,0.0076831317262,2017-08-01,19.0,2273.0,VERTICAL,2016-01-01,0.004415101636990297,0.9999999999999999,0.04960757861683141,5e-45,0.5,10.0,INACTIVO,0.00018476179427257363,0.0001847575725421301,0.00018475937375491634,4.407404198164579e-05,4.2752287224631056e-05,4.275229686626541e-05,0.009618440551419005,0.0018992904441510001,0.0,0.0127694930638269,0.009934988958777497,196.2825773360707,1.3125177584214671
CASTILLO DE TEAYO-25,0.0168662516071,0.014351854300149597,1.437215163186767e-06,0.00263425749463308,0.002009225774725923,19.01882399201656,0.014304811495162967,0.0023186464485259275,0.001956647123243684,0.012871692432643609,0.014351326428893616,0.0026303122318952483,0.0019398723640225175,0.012329576300331354,0.00221814263225,2017-08-01,19.0,2335.0,VERTICAL,2016-01-01,0.008785414422141707,0.999999994000812,0.13838396327323188,5e-45,0.5,10.0,INACTIVO,0.00035647493935046435,0.00035647494378439245,0.00035663135532776504,0.00010873075084046514,0.00010188592023363783,0.00010188592078777572,0.008399066122947,0.0026672080989256796,0.0,0.0027612061351840805,0.008843600806101281,326.2300936286081,0.3402731932114588
LAS CANAS-2,0.0131610655252,0.013161065525078099,0.9999999999999148,4.6091688845426754e-12,0.002551239094989156,0.0,0.013161063859453245,6.894684131273163e-08,0.002515566209385151,0.007426123542991535,0.013161064289926486,2.1430842489865608e-10,0.002515555754811405,0.007426064862279778,0.024916506794,2020-02-01,46.0,853.0,VERTICAL,2016-05-01,0.00584295201439491,0.9999999997721164,2.0254921725926608e-08,5e-45,0.5,10.0,PRODUCTOR,0.0026606580399047477,0.0026606574472169426,0.002660671793309093,0.0010230210754651023,0.0010230221647705778,0.0010230211702834558,0.021698902439592004,0.010617722577788398,0.0,0.015730678297178103,0.023468522869223414,471.9034831959303,0.6673900074363815
CASTILLO DE TEAYO-16,0.0212246167998,0.021224616799276393,1.0452273654252243e-06,0.10221072147385228,0.004844273017715873,25.17047353682759,0.02122349901860239,0.11085158586674705,0.003492247719752824,0.12461469986219584,0.02122458303168331,0.10217761125375156,0.0032745293467070125,0.0928132864489264,0.0122139971517,2016-04-01,3.0,2280.0,VERTICAL,2016-01-01,0.0069775887373523734,0.04931753691835328,0.004172227339601004,5e-45,0.5,10.0,INACTIVO,2.8298353280997317e-05,2.829825427977524e-05,3.0230267984392046e-05,5.201260525840339e-06,5.2043326944555315e-06,5.20508133368494e-06,0.002244695415762,0.0008320806202970999,0.0,0.002680527236823,0.0023833755191448504,380.36927467053704,1.1211918417736113
CASTILLO DE TEAYO-24,0.0696139147711,0.06270842535409435,0.9999999999999998,0.17104250863269463,0.009288934912099756,1.122088191981419,0.06270846321940182,0.17104284753976973,0.007776377051144528,0.05271615951318353,0.056298528314185185,0.08739809407115282,0.0066267446988144355,0.019941003396525596,0.0277323562112,2017-05-01,16.0,2360.0,VERTICAL,2016-01-01,0.08808680311739991,0.9999996183940968,0.33668916004832294,5e-45,0.5,10.0,INACTIVO,0.0018119304009751897,0.0015090230319750849,0.0015090230319791502,0.002477008678233965,0.0015640685830257727,0.001564068577458402,0.015859346926938,0.016548417718809,0.0,0.014298283946255999,0.018617416546739495,984.5752263851731,0.9315115106044835
CASTILLO DE TEAYO-14,0.024314090607,0.023189345914308355,0.999998469267113,9.824810832328938e-08,0.0033216176835057227,7718959.42945016,0.02318944431342128,5.9568302240731665e-09,0.0032163394155017913,0.01248067855819245,0.023189381852160632,7.674412819555918e-08,0.0032163409558826662,0.012480720224235364,0.0116388295295,2017-08-01,19.0,2302.0,VERTICAL,2016-01-01,0.012352986010169442,5.760764246247671e-08,0.020896595679172618,5e-45,0.5,10.0,INACTIVO,0.001002653869580468,0.0010026540083022733,0.0010026534134004999,0.00025038771846156083,0.0002503878690691671,0.0002544201367068987,0.013913682988286104,0.006114606228332401,0.0,0.0030951874262548505,0.0149327840263415,451.05723789595106,0.2264837259412728
MIQUETLA-677,0.067328,0.041855287658366803,0.9999999999999701,0.026451070154094557,0.004528953668290723,0.6374731345946582,0.04185562141323485,0.026451657726306695,0.003506646317745944,0.00526297304184277,0.034915825498414994,0.01138565672514803,0.002467119849857265,0.0016143678510997077,0.0136164,2020-02-01,115.0,2241.0,VERTICAL,2010-09-01,0.25339599999720896,1.4390045187137298e-08,0.037625864720112645,5e-45,0.5,10.0,PRODUCTOR,0.010634870848046027,0.009755403179627952,0.009755403181861022,0.9382201084415671,0.93822010796881,1.069264145181687,0.06380208003843242,0.20816324193489233,0.0,0.008794707386977886,0.09849595369424774,2753.977520184136,0.1605669298541452
MIQUETLA-356,0.020068,0.016384250307381137,1.6006199033565024e-07,0.0031710957450592453,0.0014984301873839933,1.3372988427187062,0.016199391141985917,0.003144379438627399,0.0015664570098450493,0.002424863633455373,0.0163914149464368,0.0031786916931930784,0.0014798728016172937,0.001903173941873279,0.006944,2018-10-01,94.0,2369.0,VERTICAL,2011-01-01,0.011440998134052171,0.9999999999959626,1.7789905451914287e-09,5e-45,0.5,10.0,INACTIVO,0.003714333105083357,0.003714334270493855,0.003732043104435413,0.010118824386918702,0.010118825031435904,0.010118824301898826,0.03729918661852203,0.03255749182984695,0.0,0.01550903652954848,0.04272543525682984,1023.8251962213094,0.3899950303207855
CASTILLO DE TEAYO-23,0.020774667886,0.01997324437882268,6.64046854996248e-05,0.03253641090800963,0.0026624550088396753,4.3419422597242985,0.01998579629863234,0.03926407922156611,0.0022013244796101885,0.018219905217656502,0.019974043171404707,0.03253917463841204,0.001930191986131616,0.010928955742734552,0.000931575432784,2017-07-01,18.0,2305.0,VERTICAL,2016-01-01,0.05907079841401142,9.355760022256021e-06,4.53041431800033e-11,5e-45,0.5,10.0,INACTIVO,0.0002539359860372989,0.0002539366781547707,0.00026429849127369257,0.00933027310937547,0.009330273110275561,0.009330273109596674,0.00862012082984652,0.033670355910938705,0.0,0.0017538165782684403,0.014231846815002969,4106.126684722716,0.2509648757746154
CASTILLO DE TEAYO-19,0.0141830115012,0.012430796075256158,0.999999993337338,0.20561014749229606,0.007243953151568609,30.448928163417765,0.012431004588183192,0.20563177272636649,0.004798258496290515,0.3700837011388719,0.012025940497716802,0.1427138849028911,0.004595278265123706,0.24200889487359237,0.00704910120783,2016-04-01,3.0,2218.0,VERTICAL,2016-01-01,0.008567174999505895,0.9999908700274179,0.12097728176646082,5e-45,0.5,10.0,INACTIVO,5.4232471406215914e-05,5.317448880523997e-05,5.3174489827696534e-05,3.721394936045476e-05,3.7088579737531494e-05,3.7088596552247726e-05,0.0011809981185936,0.0008824585164056999,0.0,9.7390451613e-07,0.00132807453799455,739.7327102291906,0.0006112962299735706
MIQUETLA-744,0.022905,0.009950935577708113,0.9999999999999999,0.012978599574234912,0.0014105026218236608,2.156647526722818,0.00995091714304984,0.012978482960568966,0.0010891211347152934,0.005684627241469974,0.008710425724367366,0.005256861437939045,0.0008007439000594097,0.0024024438832614776,0.00551745517241,2020-02-01,108.0,1850.0,DIRECCIONAL,2011-04-01,0.006283378578165036,0.9999999999999248,1.5481167796484643e-10,5e-45,0.5,10.0,PRODUCTOR,0.0006523790820463995,0.0006304729335460602,0.000630472933372344,0.0012976455094661492,0.0012976455182258152,0.0012976455115548883,0.012240389287430695,0.010556105380267201,0.0,0.00575072116768635,0.013999740184141898,1060.0662227913056,0.436637284030998
