pozo,Qi_hist,ultima_produccion,ultima_fecha,mes_max,profundidad_total,trayectoria,first_oil,estado_actual,dias_perforacion,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua,tipo
COAPECHACA-825,0.059171,0.000160770812771,2019-12-01,137.0,1873.0,DIRECCIONAL,2008-09-01,INACTIVO,8.0,0.037411373124383134,0.05265946244460962,0.0,0.004099435157805292,0.0461879501984847,1618.4827046237915,0.167664132618792,MEDIA
AGUA FRIA-681,0.0106649898392,0.000384262761265,2017-07-01,18.0,2200.0,DIRECCIONAL,2016-01-01,INACTIVO,9.0,0.004301043171768149,0.011885717634516301,0.0,0.004968343029371039,0.0062819961108542,2748.8883217464213,1.1376392286642243,BAJA
COAPECHACA-34,0.060117,0.000384262761265,2017-07-01,106.0,2293.0,DIRECCIONAL,2008-10-01,INACTIVO,73.0,0.04630374076170106,0.10558272108281931,0.0,0.0072667132081025996,0.06390086094217094,2774.168542104956,0.17417316803431773,MEDIA
COAPECHACA-32,0.060575,0.012795,2014-02-01,65.0,2256.0,DIRECCIONAL,2008-10-01,INACTIVO,10.0,0.02231709,0.03133566,0.0,0.002847869999999999,0.0275397,1275.7587549369534,0.1995882011438628,MEDIA
COAPECHACA-74,0.030805000000000006,0.00206462932896,2016-05-01,92.0,2226.0,DIRECCIONAL,2008-10-01,INACTIVO,11.0,0.021459768967145708,0.04690707780168451,0.0,0.00043501233803899494,0.029277615267426452,3578.90676947694,0.022571164228749996,MEDIA
COAPECHACA-72,0.060117,0.00172052423855,2016-05-01,92.0,2082.0,DIRECCIONAL,2008-10-01,INACTIVO,8.0,0.029569986423007705,0.03259251091678657,0.0,0.0028467727454177037,0.035002071575805475,1114.2229030118795,0.16314655840139244,MEDIA
COAPECHACA-71,0.047607,0.00021,2015-11-01,86.0,2056.0,DIRECCIONAL,2008-10-01,INACTIVO,20.0,0.02620643999999999,0.05171973,0.0,0.004761539999999998,0.03482639499999998,2671.4404534278992,0.26678435508300236,MEDIA
COAPECHACA-52,0.06489400000000001,0.00382647536584,2019-12-01,136.0,2085.0,DIRECCIONAL,2008-10-01,PRODUCTOR,82.0,0.049721043920587904,0.060504743014554586,0.0,0.005179031227570264,0.05980516775634695,1545.7030325292933,0.1646198769598372,MEDIA
COAPECHACA-54,0.10823499999999997,0.0113430417775,2020-02-01,138.0,2182.0,DIRECCIONAL,2008-10-01,PRODUCTOR,11.0,0.055947321713726704,0.11576827557370141,0.0,0.012593013538344328,0.07524203430934358,2333.001536941983,0.24140249061010652,MEDIA
COAPECHACA-92,0.064335,0.00224037229291,2016-01-01,88.0,2193.0,DIRECCIONAL,2008-10-01,INACTIVO,13.0,0.025126631168787304,0.048754777082321114,0.0,0.0027661731847610322,0.03325242734917415,2152.9815926889814,0.1919588380635876,MEDIA
COAPECHACA-37,0.043815,0.0111519000606,2019-06-01,129.0,2335.0,DIRECCIONAL,2008-11-01,INACTIVO,14.0,0.06098038181205657,0.11763310438254841,0.0,0.0102772237770318,0.08058589920914797,2732.3231775011227,0.2382812266581916,MEDIA
COAPECHACA-35,0.06274600000000001,0.00454457173084,2018-10-01,121.0,2218.0,DIRECCIONAL,2008-11-01,INACTIVO,10.0,0.05267600191480889,0.16456584545552136,0.0,0.018486890781065708,0.08010364282406246,3542.774404351854,0.3859484373701857,MEDIA
COAPECHACA-33,0.050706,0.0152755862069,2020-02-01,137.0,2210.0,DIRECCIONAL,2008-11-01,PRODUCTOR,11.0,0.05689053101671621,0.19548908210186525,0.0,0.011480045345682989,0.08947204470036038,3299.6231432049444,0.2219127380136395,MEDIA
COAPECHACA-77,0.106874,0.00183284932404,2019-12-01,135.0,2060.0,DIRECCIONAL,2008-11-01,PRODUCTOR,10.0,0.061192097439475186,0.14192752286347476,0.0,0.004407068822406395,0.08484668458338768,2833.973204453289,0.07389271719351201,MEDIA
COAPECHACA-55,0.053437,0.00493404730075,2018-01-01,112.0,2017.0,DIRECCIONAL,2008-11-01,INACTIVO,19.0,0.03340192961686138,0.07728256158444029,0.0,0.015975532526056498,0.04628235654760146,2827.892499162207,0.7928659477889287,MEDIA
COAPECHACA-15,0.053103,0.00789345728191,2020-02-01,137.0,2424.0,DIRECCIONAL,2008-11-01,PRODUCTOR,13.0,0.05514019045814672,0.05561525031843751,0.0,0.0057813727113914986,0.06440939884455298,1288.539116207617,0.15163810576610476,MEDIA
COAPECHACA-13,0.06679600000000001,0.013156200000000002,2020-02-01,137.0,2384.0,DIRECCIONAL,2008-11-01,PRODUCTOR,37.0,0.059845298260508994,0.14185485306060006,0.0,0.009207022075691096,0.08348777377060905,2565.1584719356547,0.14028497990775227,MEDIA
COAPECHACA-11,0.093515,0.013714120689700002,2020-02-01,137.0,2408.0,DIRECCIONAL,2008-11-01,PRODUCTOR,13.0,0.057428270237889434,0.1014240948735962,0.0,0.016882014435238346,0.07433228605015546,2037.6889138092192,0.45628839881913635,MEDIA
COAPECHACA-53,0.035564,0.00670270862757,2020-02-01,136.0,2296.0,DIRECCIONAL,2008-12-01,PRODUCTOR,11.0,0.029185130773690428,0.09202061843902433,0.0,0.012094725317954514,0.04452190051352785,5636.479306000201,0.5966268897332101,MEDIA
COAPECHACA-31,0.053665,0.005479,2014-10-01,71.0,2324.0,DIRECCIONAL,2008-12-01,INACTIVO,266.0,0.03475592999999999,0.05726619,0.0,0.005930340000000001,0.044300294999999996,1867.7015258071267,0.191668221145019,MEDIA
COAPECHACA-95,0.101466,0.0101881163356,2020-02-01,136.0,2278.0,DIRECCIONAL,2008-12-01,PRODUCTOR,9.0,0.04950035269446957,0.13008947733396162,0.0,0.0060899911415526,0.07118193225012984,3427.851860029736,0.2200002289533397,MEDIA
COAPECHACA-93,0.091602,0.0048562475351,2016-02-01,87.0,2140.0,DIRECCIONAL,2008-12-01,INACTIVO,9.0,0.038744265524532015,0.09594403727022507,0.0,0.006966986069030701,0.05473493840290283,3417.1118167136756,0.2221733776500331,MEDIA
COAPECHACA-91,0.046912,0.015632777634100002,2020-02-01,136.0,2090.0,DIRECCIONAL,2008-12-01,PRODUCTOR,9.0,0.04477321977554397,0.07065541506857659,0.0,0.021990766923309087,0.056549122286973376,1757.6412727452316,0.4748469331476146,MEDIA
COAPECHACA-75,0.094279,0.000696,2015-12-01,85.0,2323.0,DIRECCIONAL,2008-12-01,INACTIVO,16.0,0.03393348000000001,0.07592583,0.0,0.0037018199999999993,0.04658778500000002,2095.4992004709475,0.10694589961351837,MEDIA
COAPECHACA-73,0.099054,0.0106573077556,2020-02-01,136.0,2144.0,DIRECCIONAL,2008-12-01,PRODUCTOR,9.0,0.03984976847726911,0.06587708420452264,0.0,0.004256630251646881,0.050829282511356204,1956.504352646364,0.1347915788666903,MEDIA
COAPECHACA-97,0.023359,0.011755520689700002,2020-02-01,135.0,2134.0,DIRECCIONAL,2009-01-01,PRODUCTOR,19.0,0.026594124025097882,0.09431910820071301,0.0,0.00391584,0.04231397539188338,4254.016189317169,0.1352022030051715,MEDIA
TAJIN-32,0.00881815333333,0.00697743870968,2018-05-01,2.0,2035.0,DIRECCIONAL,2018-03-01,PRODUCTOR,17.0,0.0007038137935485001,0.013866268258080001,0.0,0.00030260920645170004,0.0030148585032285,19796.16866722217,0.42995635703514273,BAJA
TAJIN-26,0.014556127599,0.012958122493700002,2020-02-01,23.0,2196.0,DIRECCIONAL,2018-03-01,PRODUCTOR,16.0,0.009512201895315897,0.06061297226055,0.0,0.0051382207646054985,0.0196143639387409,6822.927034577231,0.5401796210104187,BAJA
TAJIN-48,0.016140015723700003,0.0111204703082,2020-02-01,23.0,1717.0,DIRECCIONAL,2018-03-01,PRODUCTOR,15.0,0.009430206905863504,0.037358229682949995,0.0,0.0040545121465986,0.015656578519688498,4153.766873457818,0.42995073678438006,MEDIA
COAPECHACA-98,0.041339,0.008385870063189999,2020-02-01,130.0,2100.0,DIRECCIONAL,2009-06-01,PRODUCTOR,21.0,0.0488595635352495,0.10655881779048303,0.0,0.005039884384616008,0.06661936650032997,2784.32693949263,0.11368500017292275,MEDIA
COAPECHACA-96,0.038531,0.00695831333333,2019-06-01,122.0,2170.0,DIRECCIONAL,2009-06-01,INACTIVO,28.0,0.037544094492719095,0.04492272875382565,0.0,0.0020364903043200377,0.045031215951690046,1367.1580684487246,0.05475118587378584,MEDIA
COAPECHACA-78,0.028722,0.00675473448276,2020-02-01,129.0,2200.0,DIRECCIONAL,2009-07-01,PRODUCTOR,21.0,0.05222128351080749,0.11530465050385677,0.0,0.005225563950245607,0.0714387252614503,3003.1607228429507,0.1248404582194872,MEDIA
FURBERO-1178,0.0170781462005,0.000185607122786,2020-02-01,13.0,2364.0,DIRECCIONAL,2019-01-01,PRODUCTOR,10.0,0.0052742155632338715,0.016555735126973645,0.0,0.0005878959003435029,0.008033504751062808,2957.4092010319573,0.11146832692019999,MEDIA
FURBERO-1174,0.0202318580645,0.0174436275862,2020-02-01,22.0,2331.0,VERTICAL,2018-04-01,PRODUCTOR,29.0,0.011235062160909002,0.0288297434494689,0.0,0.007277387052303602,0.01604001940248715,2628.1750364877867,0.640357224319507,MEDIA
FURBERO-1154,0.0149516870968,0.0139205344828,2020-02-01,4.0,2367.0,DIRECCIONAL,2019-10-01,PRODUCTOR,13.0,0.001865301537711,0.0024573516246936006,0.0,0.0012474822478307998,0.0022748601418266,1317.475773908737,0.6687138482070509,MEDIA
FURBERO-1152,0.0201546581385,0.0201546581385,2019-04-01,1.0,2605.0,DIRECCIONAL,2019-03-01,INACTIVO,13.0,0.000944581224351,0.00041173470693450006,0.0,0.00023684552798730003,0.00101320367550675,434.98675073777,0.2507558808678912,MEDIA
FURBERO-1134,0.0311104354839,0.0124727965517,2020-02-01,23.0,2588.0,DIRECCIONAL,2018-03-01,PRODUCTOR,18.0,0.01052996137881,0.030455117330283,0.0,0.011766392906230798,0.015605814267190501,3037.4296427215136,1.218679997907164,MEDIA
COAPECHACA-51,0.029063,0.004391,2015-11-01,76.0,2128.0,DIRECCIONAL,2009-08-01,INACTIVO,28.0,0.04167210000000002,0.15403992000000002,0.0,0.005767410000000001,0.06734542,3288.5435784059787,0.13142493987694728,MEDIA
COAPECHACA-14,0.061334000000000014,0.00503152068966,2020-02-01,127.0,2241.0,DIRECCIONAL,2009-09-01,PRODUCTOR,15.0,0.07516029075816692,0.23695862549002225,0.0,0.01383793277011968,0.11465339500650401,4869.183848691435,0.2157521664906679,MEDIA
COAPECHACA-12,0.083381,0.00992406206897,2020-02-01,127.0,2225.0,DIRECCIONAL,2009-09-01,INACTIVO,16.0,0.04094397083682732,0.1490032139132271,0.0,0.00491490215101407,0.06577783982236514,6914.488018830092,0.20509583697500092,MEDIA
COAPECHACA-24,0.053602,0.0050831862069,2020-02-01,127.0,1854.0,DIRECCIONAL,2009-09-01,PRODUCTOR,24.0,0.097024242241974,0.290927062403772,0.0,0.009567931015883196,0.14551208597593612,3926.0513758129837,0.12883255729857912,MEDIA
COAPECHACA-10,0.065514,0.00542615172414,2020-02-01,127.0,2210.0,DIRECCIONAL,2009-09-01,PRODUCTOR,10.0,0.10737865386640377,0.30362544904494004,0.0,0.01047046330265835,0.15798289537389382,4299.736347867775,0.16019401940603253,MEDIA
COAPECHACA-40,0.065514,0.00333276655172,2020-02-01,127.0,2128.0,DIRECCIONAL,2009-09-01,INACTIVO,15.0,0.03994884331860509,0.13609538535872698,0.0,0.008577455468890232,0.06263140754505961,4644.805216498496,0.22935794653893907,MEDIA
COAPECHACA-88,0.047646,0.00714532758621,2020-02-01,127.0,1307.0,DIRECCIONAL,2009-09-01,INACTIVO,15.0,0.1719032863739505,0.5631677852243242,0.0,0.016155292751309884,0.2657645839113379,5624.8000712496005,0.13374934860119497,MEDIA
COAPECHACA-86,0.035632,0.0066813413793100004,2020-02-01,127.0,2111.0,DIRECCIONAL,2009-09-01,INACTIVO,18.0,0.037203897547565076,0.13141664146780796,0.0,0.006937650095565569,0.05910667112553311,3988.589631853333,0.19921079192636204,MEDIA
COAPECHACA-60,0.059558000000000014,0.007415462068970002,2020-02-01,127.0,2140.0,DIRECCIONAL,2009-09-01,PRODUCTOR,14.0,0.0746055543161022,0.24670559656705116,0.0,0.006572016331341182,0.11572315374394405,4093.5803076671828,0.09954319128028002,MEDIA
FURBERO-1199,0.000945331935484,0.000945331935484,2019-05-01,0.0,2492.0,VERTICAL,2019-05-01,INACTIVO,20.0,2.8359958064520002e-05,0.00011436841935479999,0.0,1.2193548387090002e-05,4.742136129032001e-05,4032.742893857862,0.4299565027335093,BAJA
AGUA FRIA-682,0.00884082666667,0.000404487096774,2017-07-01,18.0,2350.0,DIRECCIONAL,2016-01-01,INACTIVO,18.0,0.0034239626238178203,0.015827875601352303,0.0,0.0009479835800544302,0.00606194189070987,5242.754378924643,0.2764628390946117,BAJA
TAJIN-46,0.01216068,0.017942017241400002,2020-02-01,23.0,2098.0,DIRECCIONAL,2018-03-01,PRODUCTOR,13.0,0.0097564849554939,0.018858042344864996,0.0,0.006525306714519302,0.012899492012971399,2351.2372215159585,0.6688168649900943,BAJA
TAJIN-689,0.0196558354839,0.000180451413793,2020-02-01,11.0,1430.0,VERTICAL,2019-03-01,PRODUCTOR,581.0,0.0031639284724152,0.006928415786432161,0.0,0.0017078778150185342,0.00431866443682056,2167.255609097683,0.48765740741528596,MEDIA
FURBERO-1138,0.0230528413308,0.000321627376663,2019-11-01,18.0,2567.0,DIRECCIONAL,2018-05-01,INACTIVO,16.0,0.0039223187909133905,0.01532938621735143,0.0,0.0009221425966959,0.0064772164938052944,3714.64206442649,0.25349532234364214,MEDIA
FURBERO-1156,0.0229236182341,0.0137096962901,2019-06-01,5.0,2381.0,DIRECCIONAL,2019-01-01,INACTIVO,13.0,0.0026974293791126995,0.0061762669584432,0.0,0.0012158298158415001,0.0037268072055198997,2286.738414333994,0.4507350170645743,MEDIA
FURBERO-1194,0.0190716716772,0.0029238791628400005,2018-11-01,8.0,2350.0,DIRECCIONAL,2018-03-01,INACTIVO,11.0,0.002613919974849,0.006921513731243701,0.0,0.0020651403326361006,0.0037675055967229506,3286.9759162655773,1.0180770261105427,MEDIA
FURBERO-1192,0.017942016666700002,0.0163952931034,2020-02-01,11.0,2348.0,DIRECCIONAL,2019-03-01,PRODUCTOR,12.0,0.006179339941488,0.014727657439377002,0.0,0.0006887768974527,0.008633949514717498,2381.7465989151415,0.11146539328563108,MEDIA
FURBERO-1176,0.0159743927255,0.0150135514578,2020-02-01,23.0,2360.0,DIRECCIONAL,2018-03-01,PRODUCTOR,11.0,0.0054846246314316,0.019133996503976996,0.0,0.0023105551116737997,0.0086736240487611,3803.6791237156117,0.4497669374953162,MEDIA
COAPECHACA-396,0.095959,0.000101164,2016-07-01,79.0,1511.0,DIRECCIONAL,2010-01-01,INACTIVO,11.0,0.0465873506158064,0.08772666940064511,0.0,0.002187977791267741,0.06120846218258058,1919.2461190296476,0.0626559076746309,MEDIA
COAPECHACA-394,0.03096,0.000216191275862,2016-02-01,74.0,1720.0,DIRECCIONAL,2010-01-01,INACTIVO,14.0,0.02121201573827586,0.06200305452413788,0.0,0.002227650000000001,0.03154585815896551,4462.36199065267,0.11711988694884556,MEDIA
COAPECHACA-26,0.016063,0.006727741379310001,2020-02-01,123.0,1798.0,DIRECCIONAL,2010-01-01,PRODUCTOR,,0.06621655844967089,0.20784841579547103,0.0,0.01090808357246787,0.10085796108224941,3700.1516763182813,0.20583041338908534,MEDIA
COAPECHACA-38,0.052345,0.00938274827586,2020-02-01,123.0,2023.0,DIRECCIONAL,2010-01-01,PRODUCTOR,14.0,0.05124094095561933,0.0767009705245869,0.0,0.004680028196934524,0.06402443604305048,2282.2090464121334,0.1104552179877934,MEDIA
COAPECHACA-378,0.019268,0.0100313258065,2019-08-01,117.0,1511.0,DIRECCIONAL,2010-01-01,INACTIVO,10.0,0.03119672612466825,0.09452057856628643,0.0,0.00528288981677415,0.04695015588571599,4134.273097452622,0.19432512884177214,MEDIA
COAPECHACA-376,0.020021,0.009142168965520002,2020-02-01,123.0,1309.0,DIRECCIONAL,2010-01-01,INACTIVO,19.0,0.03790140940796731,0.112768607936049,0.0,0.0074327781012313195,0.056696177397308804,2806.297555546962,0.2051154698340617,MEDIA
COAPECHACA-374,0.099161,0.00176806096774,2019-03-01,112.0,1528.0,DIRECCIONAL,2010-01-01,INACTIVO,11.0,0.06953150088248669,0.18543598682361984,0.0,0.007107204489143701,0.10043749868642332,4331.060571775347,0.16794407264400776,MEDIA
COAPECHACA-372,0.025767,0.000909455483871,2016-07-01,79.0,1672.0,DIRECCIONAL,2010-01-01,INACTIVO,13.0,0.020142963434972225,0.060064939129253994,0.0,0.0040258812640281425,0.030153786623181224,4703.301417755773,0.19545149970387543,MEDIA
COAPECHACA-36,0.035561,0.0116579827586,2020-02-01,123.0,2143.0,DIRECCIONAL,2010-01-01,PRODUCTOR,14.0,0.07275395777561576,0.2154996342569247,0.0,0.006174569752542208,0.10867056348510326,3810.8776743591175,0.1242585399142797,MEDIA
COAPECHACA-336,0.018126,0.000236654290323,2018-03-01,99.0,1825.0,DIRECCIONAL,2010-01-01,INACTIVO,15.0,0.010227726868709788,0.09068993520516119,0.0,0.002328073342548387,0.025342716069569993,4837.7951889233445,0.2781194203088709,MEDIA
COAPECHACA-56,0.045874,0.0163514677419,2016-12-01,84.0,2055.0,DIRECCIONAL,2010-01-01,INACTIVO,25.0,0.05993047821991169,0.08606684282425801,0.0,0.00533440177602759,0.07427495202395469,2264.0934007198857,0.13230478299235066,MEDIA
COAPECHACA-58,0.028162,0.00182107580645,2017-05-01,89.0,2065.0,DIRECCIONAL,2010-01-01,INACTIVO,11.0,0.023982225595759885,0.07444052714442359,0.0,0.0011553056807073572,0.036388980119830494,3470.6117991579977,0.07009417377652005,MEDIA
ESCOBAL-259,0.0387553548387,0.00288943516129,2016-10-01,5.0,2204.0,DIRECCIONAL,2016-05-01,INACTIVO,14.0,0.0023575611999996,0.012706087967733,0.0,0.0005440900203226199,0.0044752425279551,6643.843568276305,0.20043160532757442,MEDIA
ESCOBAL-559,0.0386496774194,0.0129581032258,2018-05-01,24.0,1416.0,DIRECCIONAL,2016-05-01,PRODUCTOR,11.0,0.0169474773509259,0.07893091776909603,0.0,0.0003286992964749,0.030102630312441904,4501.797154380583,0.019847692817012985,MEDIA
FURBERO-1075,0.0202301193548,0.00017013972413799998,2020-02-01,20.0,2452.0,DIRECCIONAL,2018-06-01,INACTIVO,14.0,0.0070278964519515,0.005629353498640259,0.0,0.009050213591123072,0.007966122035058209,948.792648744425,1.3042195775267382,MEDIA
FURBERO-1037,0.0157889774194,0.0157889758621,2020-02-01,4.0,2463.0,DIRECCIONAL,2019-10-01,PRODUCTOR,13.0,0.0019383057790889999,0.00010754870651838001,0.0,0.00026509269122370005,0.00195623056350873,57.904363583539194,0.13676458594017754,MEDIA
FURBERO-1033,0.0176429866667,0.00218648290323,2019-12-01,8.0,2426.0,DIRECCIONAL,2019-04-01,PRODUCTOR,15.0,0.0037554771064508994,0.0129342241935468,0.0,0.0,0.0059111811387087,3422.6485092569455,0.0,MEDIA
FURBERO-1017,0.000398711666667,0.000398711666667,2019-11-01,0.0,2625.0,DIRECCIONAL,2019-11-01,INACTIVO,42.0,1.196135000001e-05,1.4772590000009997e-05,0.0,3.99999800001e-06,1.4423448333345e-05,1235.026982740046,0.3344102463356273,BAJA
FURBERO-1015,0.0169452419355,0.0149516862069,2020-02-01,20.0,2570.0,DIRECCIONAL,2018-06-01,PRODUCTOR,14.0,0.004789249034594699,0.010780684584875997,0.0,0.0001312497,0.006586029798740699,2244.6438296297397,0.02786752734527276,MEDIA
COAPECHACA-16,0.037251,0.008799919354840001,2019-08-01,116.0,2271.0,DIRECCIONAL,2010-02-01,INACTIVO,18.0,0.06763602053226539,0.3543358062534601,0.0,0.007495312539026281,0.1266919882411754,7936.779850320785,0.15252216908760163,MEDIA
COAPECHACA-42,0.032328,0.00677757586207,2020-02-01,122.0,1994.0,DIRECCIONAL,2010-02-01,PRODUCTOR,12.0,0.05239861546306321,0.14837892778788808,0.0,0.025024317078467313,0.07712843676104454,3559.3653750358303,0.4841455969382854,MEDIA
COAPECHACA-94,0.035304,0.000482275483871,2019-03-01,110.0,2244.0,DIRECCIONAL,2010-02-01,INACTIVO,17.0,0.025034798264516128,0.038419965,0.0,0.00074169,0.03143812576451613,2266.763624614294,0.023770209380919016,MEDIA
TAJIN-5010,0.00033225967972699995,0.000274973571288,2020-02-01,3.0,4463.0,VERTICAL,2019-11-01,INACTIVO,439.0,2.5933997756939997e-05,3.4491274988520004e-05,0.0,6.504448212528e-06,3.168254358836e-05,1317.3617209586007,0.25080776255863513,BAJA
FURBERO-1013,0.000398711666667,0.000398711666667,2019-11-01,0.0,2523.0,DIRECCIONAL,2019-11-01,INACTIVO,13.0,1.196135000001e-05,1.4772590000009997e-05,0.0,3.0000020000099998e-06,1.4423448333345e-05,1235.026982740046,0.2508079773610414,BAJA
FURBERO-1148,0.000976682258065,0.000332259666667,2019-09-01,2.0,2532.0,DIRECCIONAL,2019-07-01,INACTIVO,21.0,6.844815451614e-05,0.00021888837032259,0.0,1.6330645161300002e-05,0.00010492954956990499,2929.0436784932176,0.18609073085815955,BAJA
FURBERO-1128,0.0110963806452,0.00265662533333,2019-11-01,17.0,2525.0,DIRECCIONAL,2018-06-01,PRODUCTOR,24.0,0.00289446794529999,0.0059216659048388996,0.0,0.00028202288131782,0.0038814122627731395,2083.496404990021,0.09431457894015545,BAJA
FURBERO-1126,0.0174462774194,0.0148320689655,2020-02-01,20.0,2652.0,DIRECCIONAL,2018-06-01,PRODUCTOR,18.0,0.0081217011954153,0.0132165052289859,0.0,0.009933751453217097,0.010324452066912949,1656.1877488272846,1.2068916220561454,MEDIA
COAPECHACA-339,0.053587,0.00225079096774,2019-12-01,119.0,2040.0,DIRECCIONAL,2010-03-01,PRODUCTOR,14.0,0.046949319463602,0.08233380691949183,0.0,0.004106127620864129,0.06067162061685063,2117.3466890201826,0.11819307711804937,MEDIA
COAPECHACA-472,0.180442,0.00108037967742,2019-12-01,119.0,2151.0,DIRECCIONAL,2010-03-01,PRODUCTOR,19.0,0.06291111648137761,0.3508029232896206,0.0,0.0124685167045845,0.12137827036298102,7279.20828755441,0.2259724396242114,ALTA
COAPECHACA-458,0.037563,0.00020623,2020-02-01,121.0,1880.0,DIRECCIONAL,2010-03-01,INACTIVO,31.0,0.0404244166278966,0.06839466893404617,0.0,0.00679483457964166,0.051823528116904286,1835.8133989559792,0.20955998908047951,MEDIA
COAPECHACA-436,0.036144,0.0149516862069,2020-02-01,121.0,2039.0,DIRECCIONAL,2010-03-01,PRODUCTOR,18.0,0.08488058090610513,0.20943313464054594,0.0,0.008110391758314926,0.11978610334619617,3298.1584404674304,0.11863603002647749,MEDIA
COAPECHACA-174,0.011376,0.000359814516129,2016-07-01,77.0,2215.0,DIRECCIONAL,2010-03-01,INACTIVO,16.0,0.042227618196109755,0.06722219685351531,0.0,0.006555869741946723,0.05343131767169564,1650.401575307314,0.15810384313450898,BAJA
COAPECHACA-18,0.02843,0.000155935774194,2019-03-01,110.0,2021.0,DIRECCIONAL,2010-03-01,INACTIVO,11.0,0.031170935591384542,0.034854486900927614,0.0,0.0024131073832327097,0.036980016741539154,1604.3908878009238,0.08824834009674834,MEDIA
COAPECHACA-194,0.088726,0.000519037586207,2016-02-01,72.0,2122.0,DIRECCIONAL,2010-03-01,INACTIVO,18.0,0.0729914569017812,0.10172087572791959,0.0,0.00632386469707341,0.0899449361897678,1998.5349870191453,0.08309679000867232,MEDIA
COAPECHACA-184,0.043985,0.0173976758621,2020-02-01,121.0,2350.0,DIRECCIONAL,2010-03-01,PRODUCTOR,26.0,0.0543252738569802,0.1463470624885644,0.0,0.007163815991936701,0.07871645093840762,2874.126803586439,0.17118640172244132,MEDIA
COAPECHACA-178,0.023527,0.004445967741939999,2017-01-01,83.0,1953.0,DIRECCIONAL,2010-03-01,INACTIVO,12.0,0.03958731008709841,0.084074512258071,0.0,0.011251609370966703,0.05359972879677687,2532.2364849586115,0.2963482921796843,MEDIA
COAPECHACA-79,0.122184,0.0017804682736600004,2017-06-01,88.0,2029.0,DIRECCIONAL,2010-03-01,INACTIVO,12.0,0.03490820778856271,0.056565462986170205,0.0,0.010668237404945852,0.04433578495292444,2267.800023965475,0.26917307998244644,MEDIA
COAPECHACA-99,0.072548,0.011630320609,2020-02-01,121.0,2098.0,DIRECCIONAL,2010-03-01,PRODUCTOR,15.0,0.04047397561614653,0.16512530965164662,0.0,0.008819258796048831,0.06799486055808764,4611.796610327389,0.21539704442486726,MEDIA
AGUA FRIA-786,0.0264288516129,0.013494216129000002,2018-05-01,28.0,2050.0,DIRECCIONAL,2016-01-01,PRODUCTOR,17.0,0.0025121928570306,0.0031920187549548005,0.0,0.00022791892223454,0.0030441959828564,1350.295406355972,0.094626101985476,MEDIA
AGUA FRIA-689,0.018336067741900004,0.007086764516130001,2018-05-01,28.0,2193.0,DIRECCIONAL,2016-01-01,INACTIVO,18.0,0.003221468605767,0.009309422647491001,0.0,0.00069487672824477,0.0047730390470155,3128.6495556663463,0.19942695879913047,MEDIA
ESCOBAL-539,0.02307027,0.012746387096799998,2018-05-01,24.0,1611.0,DIRECCIONAL,2016-05-01,PRODUCTOR,27.0,0.0131672165601381,0.0180693927608205,0.0,0.00106577461410099,0.016178782020274847,1382.5767314473069,0.07392945036999383,MEDIA
ESCOBAL-519,0.0274028580645,0.00200004766667,2016-11-01,6.0,1697.0,DIRECCIONAL,2016-05-01,INACTIVO,14.0,0.0036827950848381,0.0066191698012911,0.0,0.00019452085593543,0.00478599005171995,1650.5371794234966,0.05283207778115969,MEDIA
FURBERO-1108,0.0198551903226,0.014936820689700004,2020-02-01,7.0,2639.0,DIRECCIONAL,2019-07-01,PRODUCTOR,18.0,0.0037623086529510004,0.00806155545384,0.0,0.0,0.005105901228591001,2148.6226397545533,0.0,MEDIA
FURBERO-1168,0.00830647666667,0.008635117241379999,2020-02-01,20.0,2630.0,DIRECCIONAL,2018-06-01,PRODUCTOR,19.0,0.00328498615572027,0.0170972533966308,0.0,0.0,0.00613452838849207,5673.783622452556,0.0,BAJA
COAPECHACA-21,0.024102,0.00673633448276,2020-02-01,120.0,2170.0,DIRECCIONAL,2010-04-01,INACTIVO,13.0,0.05115240880299211,0.18830786745981,0.0,0.01792752292548765,0.08253705337962712,4126.466263903931,0.43313673981203404,MEDIA
COAPECHACA-59,0.012537,0.0189910034483,2020-02-01,120.0,2113.0,nan,2010-04-01,INACTIVO,,0.022130193974414996,0.055485887919912005,0.0,0.0034792929697439997,0.03137784196106701,2879.153218718064,0.15235441047227188,BAJA
COAPECHACA-196,0.046953,0.0052721398438100005,2017-03-01,84.0,1986.0,DIRECCIONAL,2010-04-01,INACTIVO,12.0,0.03963658416341132,0.085791441579585,0.0,0.009702281485373398,0.05393515776000879,2836.0919522687136,0.29486354201331455,MEDIA
COAPECHACA-176,0.033645999999999995,0.00659225,2018-11-01,105.0,2066.0,DIRECCIONAL,2010-04-01,INACTIVO,29.0,0.01015234337769699,0.017042260509677398,0.0,0.0011123216240945522,0.012992720129309888,2537.3975431542744,0.12674582429449888,MEDIA
COAPECHACA-158,0.045667,0.0223286137931,2020-02-01,120.0,2145.0,DIRECCIONAL,2010-04-01,PRODUCTOR,21.0,0.029681906100886495,0.05824791428620797,0.0,0.010747198635261327,0.03938989181525449,2186.731982677911,0.37064252961088756,MEDIA
COAPECHACA-198,0.144155,0.00769612304428,2020-02-01,120.0,2002.0,DIRECCIONAL,2010-04-01,PRODUCTOR,10.0,0.0413054022943095,0.051601061543459996,0.0,0.014171819121160556,0.0499055792182195,1935.1829046873781,0.39325232445305475,ALTA
