pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua,tipo
MIQUETLA-77,0.19194,0.13884954524714535,0.6783667438274025,0.02282666083154052,0.01988699982334392,0.1860246224100163,0.16575175787030405,0.03849116466518196,0.020243514358992826,0.0070234605923725334,0.19184627929687498,10.0,0.03983686115965143,0.0,6.06614834827e-05,2017-01-01,522.0,2044.0,VERTICAL,1974-03-01,0.037102999999951036,3.901856282593522e-09,0.00022492002561545117,5e-45,0.5,10.0,INACTIVO,0.45704894603136326,0.1625755265054741,0.16343200924653642,3.133308593703794,2.348561099161299,2.348724977305707,0.23142411833039983,0.47809524573700163,0.0,0.010161306018109752,0.31110665928656683,1831.7659016955902,0.10119054127802697,MEDIA
MIQUETLA-23,0.5113,0.5112375540465885,0.9999999999999999,0.12498970823365275,0.0023585829747999392,8.960294790246113,0.5112375440435022,0.1249897057565652,0.002278607649840352,0.00916625544007043,0.5112375854492188,10.0,0.008475805702414173,0.0,0.006769,2012-06-01,517.0,669.0,VERTICAL,1969-12-01,0.008487955658577214,0.9982457305077194,8.819389525048142e-12,5e-45,0.5,10.0,INACTIVO,0.0010775892345761494,7.7880791086226e-05,7.788079233449633e-05,0.0019695466333476564,0.00043032996071549557,0.0004303301762706353,0.01914003,0.00488454,0.0,0.00364662,0.019954120000000002,1169.2362128877494,0.08891859901508202,ALTA
MIQUETLA-84,0.125796,0.12450071352476352,0.9999999999999999,0.05894203751945303,0.011274933437984769,0.15793532887825928,0.12450069267672745,0.05894202155242184,0.011105801716544588,0.007485583968860784,0.125734576171875,10.0,0.01986347221244051,0.0,0.00188567576179,2017-01-01,514.0,2079.0,VERTICAL,1974-10-01,0.08085059265193797,5.434862858299259e-08,0.009461203584118734,5e-45,0.5,10.0,INACTIVO,0.07141491262852571,0.022962546068894883,0.0229625460688967,0.2263076617340254,0.09970371176176769,0.10758747776222988,0.08203643103389699,0.11366407828668121,0.0,0.014406143589266791,0.1009804440816772,1297.9647249164318,0.2618908296393288,MEDIA
MIQUETLA-91,0.14081,0.13375297879713438,0.9999999999999999,0.12299074424360487,0.010670307974218501,0.16716850557811058,0.13375006907889953,0.12298429644887432,0.010600125957130365,0.016403369885151772,0.1407412451171875,10.0,0.014244756976104528,0.0,8.0881977977e-05,2017-01-01,512.0,2035.0,VERTICAL,1974-12-01,0.026141881129891614,5.420616567917422e-15,0.002371760969228356,5e-45,0.5,10.0,INACTIVO,0.03490105342502393,0.019498267610438408,0.019498267610925945,0.10015696731368515,0.050853362625839296,0.051076574544029245,0.059818463884597696,0.08404855603111014,0.0,0.007064511946141461,0.07382655655644939,1595.0208585361934,0.10461830418695671,MEDIA
MIQUETLA-117,0.014811,0.014810999999999038,0.9999999999999929,0.0023411101033663944,0.0027254957251436162,2.886712189500314,0.014810999998183066,0.0023410848698796243,0.0019054728661210079,0.0011059754684110208,0.0010231940535919627,10.0,0.014665083633125896,0.0,0.000403418044959,2018-11-01,512.0,2050.0,VERTICAL,1976-10-01,0.01579999989411099,0.9999999999999999,2.4601011926216045e-13,5e-45,0.5,10.0,INACTIVO,0.04000203010178332,0.018413144609770192,0.018413144610160925,0.16277004140376145,0.10576633990076964,0.10576633991989187,0.05941306976931926,0.09867343458507648,0.0,0.005269465853463522,0.0758586422001653,1807.6741236653556,0.11822394515109196,BAJA
MIQUETLA-11,0.128028,0.12802799999996908,1.4188283701175174e-08,0.0083766299248279,0.013963990739966323,0.09228012514844665,0.12802799999999998,0.01868589799972217,0.02011945236653321,0.004131445747613118,0.127965486328125,10.0,0.036587989697350734,0.0,0.010269,2010-12-01,511.0,2027.0,VERTICAL,1968-12-01,0.18881599329963114,3.308523792729846e-08,0.0069587958164306005,5e-45,0.5,10.0,INACTIVO,0.3145900326719592,0.08199467883572843,0.10641594308262493,1.3661897400419758,0.620499581453706,0.6832615068620367,0.17676407999999982,0.33033024000000005,0.0,0.0070339800000000004,0.23181912000000007,1983.2305080124231,0.039562417427802296,MEDIA
MIQUETLA-80,0.268027,0.22865751156900854,1.6585367209469333e-08,0.017886971290103033,0.018636648164152586,0.08432857980827121,0.2118621107244555,0.03900204584066126,0.02378395537340003,0.006154391071077629,0.11678100872911312,10.0,0.043605308330644306,0.0,0.00125291963411,2016-01-01,506.0,2064.0,VERTICAL,1974-06-01,0.13294299999999998,0.3219928133704694,0.00829346071791322,5e-45,0.5,10.0,INACTIVO,0.5780325660416097,0.15840308011383702,0.19574420135498427,1.2463853729400456,0.5041377516524983,0.5217810319879326,0.23295041758902327,0.36682189027809015,0.0,0.008429257933898319,0.29408739930203853,1815.8099096634153,0.060882860221356916,ALTA
MIQUETLA-5,0.208192,0.03100597883030393,1.138679647239016e-06,4.222493799067584e-18,0.004215965043502965,0.0,0.031005978802074455,2.7245251206084257e-16,0.004209558159768323,0.0004424217698898437,0.20814117187499998,10.0,0.04157766096529456,0.0,0.003903,2009-10-01,503.0,2244.0,VERTICAL,1968-06-01,0.02482235649608859,0.9999999999999999,1.6542696516078224e-19,5e-45,0.5,10.0,INACTIVO,0.5687429222524983,0.293873118700852,0.29387311870086175,0.5876933184417131,0.3837478693679336,0.3837478693685058,0.30788936999999983,0.24648599999999996,0.0,0.3287812200000001,0.3489703699999998,1122.77373609274,0.6514577500523998,MEDIA
MIQUETLA-48,0.272413,0.27241299999992585,0.9999999999407263,1.1824160298966857,inf,inf,0.2723464929360044,1.1821151866786999,inf,inf,0.2723464929199219,10.0,inf,inf,0.00046,2013-03-01,500.0,2042.0,VERTICAL,1972-02-01,0.001105667229786161,0.9999783384079165,5.6596484362134505e-12,5e-45,0.5,10.0,INACTIVO,2.160231917005154e-07,2.0586138894850573e-17,4.423189561319562e-09,4.9243282226562495e-06,2.4597842216752275e-06,2.459764586010364e-06,0.008186190000000001,6.654e-05,0.0,0.0032684100000000002,0.008197280000000001,2410.869565217391,0.2737548278277596,ALTA
ADULARIA-1,0.046058,0.04031214046898906,3.5442112573773332e-09,0.0023899337478414462,0.002654928904944699,0.03482969388338735,0.04076931502451365,0.0036838030776424066,0.0035328415704432574,0.0007686746444723106,0.0028416222031125375,10.0,0.025221576636094763,0.0,0.00192886822832,2019-01-01,480.0,1883.0,VERTICAL,1979-08-01,0.017528884933866336,0.0185673304658548,1.8996597560608907e-21,5e-45,0.5,10.0,INACTIVO,0.09923595676962259,0.020884051073108055,0.022216410361750594,0.10841285867957687,0.0598680372101575,0.05986803722699713,0.09742328714368009,0.08308691457324935,0.0,0.005603121128001625,0.11127110623922157,1175.1277489322765,0.1142157179668296,MEDIA
MIQUETLA-37,0.266809,0.25801749917336414,8.196288797574098e-09,0.011752462081979902,0.02171873136026171,0.056897140983919244,0.2668089999999968,0.028580778899662186,0.03457273147264279,0.005197378485824821,0.2667438610839844,10.0,0.06787494710321322,0.0,0.001217,1999-08-01,346.0,2030.0,VERTICAL,1971-03-01,0.2536959999899155,6.33121698200266e-13,0.005739428862515132,5e-45,0.5,10.0,INACTIVO,1.0135418577380784,0.23128088225654359,0.29355280561651115,5.4368968960720165,2.3299892076559656,2.5460888468101692,0.3204242400000002,0.6730037099999997,0.0,0.004132200000000002,0.43259152500000014,1973.451229314751,0.022005182920377907,ALTA
MIQUETLA-38,0.290589,0.29058899999999993,1.4142852426263147e-07,0.013527634005064747,0.0243779650097179,0.11863812918547562,0.29058899999999993,0.04361027537841323,0.027199964320407475,0.005663134534701999,0.2905180554199219,10.0,0.045928545793085744,0.0,0.005661,1999-03-01,340.0,2020.0,VERTICAL,1971-04-01,0.20276281647047922,2.8840641787254392e-09,0.007534332356558302,5e-45,0.5,10.0,INACTIVO,0.31008640384413344,0.0877474173083839,0.10910383453570673,1.0224708504700635,0.429135642362313,0.4846049657003169,0.1538194199999999,0.24484572000000004,0.0,0.00347505,0.19462704000000008,2150.904655908168,0.011374917443180099,ALTA
MIQUETLA-34,0.26782399999999995,0.26775860517563604,0.9999999999999999,0.4507419844574292,inf,inf,0.2677586131011969,0.4507419978635268,0.00034227348082044475,0.060548769715366185,0.26775861328124995,10.0,0.0025881710575209075,0.0,0.002015,1998-04-01,333.0,2032.0,VERTICAL,1970-12-01,0.0030383818886505084,0.9999999998692994,3.7170177174279744e-09,5e-45,0.5,10.0,INACTIVO,6.698629422988892e-06,1.1715217218375777e-07,1.1715113567320474e-07,7.15398334572754e-05,4.3835031943193766e-05,4.38350109702543e-05,0.008143859999999998,0.00027347999999999994,0.0,0.0017396700000000002,0.008189439999999997,1844.8438926168337,0.09961381813433486,ALTA
MIQUETLA-6,0.319157,0.3191569999991556,0.18628664742017773,0.01701227030441836,0.014787976346904841,0.07763649394896377,0.31915699980065976,0.052553838153258044,0.016682437669477742,0.0039633268415003855,0.3190790808105469,10.0,0.03491977558715076,0.0,0.001258,1995-11-01,333.0,2335.0,VERTICAL,1968-07-01,0.3288248020936417,3.3080419692746205e-09,0.007824776741581715,5e-45,0.5,10.0,INACTIVO,0.2011994699644001,0.03594749154332737,0.045975463099782024,2.011882358407374,0.8291875069020505,0.9876803807270791,0.1467423,0.34801235999999974,0.0,0.013466549999999999,0.20474435999999996,2067.7920951240403,0.06570822522389991,ALTA
MIQUETLA-76,0.082187,0.08218699999788022,2.489136407063685e-11,0.01041533846812059,0.0030576345160953475,0.0002345495683446226,0.08218699999999998,0.01822814036162375,0.010765174855334434,0.004290755090324846,0.05593399780221407,10.0,0.036879224884743,0.0,0.001258,1995-11-01,265.0,2069.0,VERTICAL,1974-02-01,0.1772951378438909,1.6635253947314092e-08,0.010358418528681976,5e-45,0.5,10.0,INACTIVO,0.246173978286,0.041594664272930945,0.05383790285077577,1.466503535259899,0.5774199751965639,0.6512042085521152,0.15191927999999977,0.3129091200000002,0.0,0.004186529999999999,0.2040707999999999,1896.8315745410212,0.1074272330133829,MEDIA
