pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua,tipo
ESCOBAL-559,0.0386496774194,0.02989050948155956,8.57991296308505e-07,0.019916625216224598,0.005748246768493319,6.941836622829577,0.029447312053070034,0.021456296094865008,0.004990765693643394,0.01806510677631969,0.02988857298756383,0.01991038651038595,0.004522126155570825,0.01205374767580573,0.0129581032258,2018-05-01,24.0,1416.0,DIRECCIONAL,2016-05-01,0.30878505153822877,3.661942871991212e-08,0.09704265034900407,5e-45,0.5,10.0,PRODUCTOR,0.002106189025358073,0.0021061890880696263,0.0021436347490733764,0.1315933530340577,0.1315935095407832,0.17047943067056942,0.0169474773509259,0.07893091776909603,0.0,0.0003286992964749,0.030102630312441904,4501.797154380583,0.019847692817012985,MEDIA
FURBERO-1075,0.0202301193548,0.017922534657781583,4.3919494303445533e-07,0.03846558005556321,0.003122261836985562,3.1126417904854304,0.01794385860927707,0.04801219320713157,0.0030459275161373615,0.03151823783865017,0.017923066385475504,0.03847016380329868,0.0026136657224380094,0.017542641485287478,0.00017013972413799998,2020-02-01,20.0,2452.0,DIRECCIONAL,2018-06-01,0.013806416120529488,1.5711414872196162e-07,0.0363927900205818,5e-45,0.5,10.0,INACTIVO,0.00042281695869675405,0.0004228169692838144,0.0004404576307790694,0.0002190283343714631,0.00021902833696375124,0.00023249482779073754,0.0070278964519515,0.005629353498640259,0.0,0.009050213591123072,0.007966122035058209,948.792648744425,1.3042195775267382,MEDIA
FURBERO-1037,0.0157889774194,0.012922012199251145,0.0006772779818136065,1.4679945240570521e-08,0.0031174821566538518,63135687.791030854,0.012922015815349675,1.1529103302985406e-08,0.002545417068850183,0.08041796960602064,0.012921950951898542,1.1420758804168556e-07,0.002545418490535346,0.080418424131191,0.0157889758621,2020-02-01,4.0,2463.0,DIRECCIONAL,2019-10-01,0.000719709376320895,0.9998872743838711,0.0038124629475044195,5e-45,0.5,10.0,PRODUCTOR,3.239577116745207e-05,3.239573967326061e-05,3.2395738676492814e-05,1.0155260885825638e-07,1.0443456096332561e-07,1.0453080175175883e-07,0.0019383057790889999,0.00010754870651838001,0.0,0.00026509269122370005,0.00195623056350873,57.904363583539194,0.13676458594017754,MEDIA
FURBERO-1033,0.0176429866667,0.01711294994793868,0.00013841619149246163,0.05403773203601451,0.003983226847628078,13.368149786589886,0.01711269353069065,0.062476034197184845,0.0031600070918680816,0.0602293677792872,0.017113636865675075,0.054045072694695176,0.002912520834518149,0.04105090188236071,0.00218648290323,2019-12-01,8.0,2426.0,DIRECCIONAL,2019-04-01,0.05787677376486245,9.395724722547916e-09,0.05705966309935666,5e-45,0.5,10.0,PRODUCTOR,0.0001333715246269907,0.000133371907740013,0.0001356987508322882,0.0013311829815408774,0.0013311829835739235,0.001411500297013157,0.0037554771064508994,0.0129342241935468,0.0,0.0,0.0059111811387087,3422.6485092569455,0.0,MEDIA
FURBERO-1015,0.0169452419355,0.013323018190715592,0.9999985417614955,0.00010799813527338743,0.003151386034703794,330091.0353252934,0.013308421380781168,2.759207529262614e-05,0.0024935281171132788,0.012772427422011285,0.01308247199292467,10.0,0.014296373765513192,0.0,0.0149516862069,2020-02-01,20.0,2570.0,DIRECCIONAL,2018-06-01,0.04882608851681223,0.999999999999998,0.05043631758970911,5e-45,0.5,10.0,PRODUCTOR,0.002043863028432539,9.125001376529803e-05,9.123681882089383e-05,0.009075919041668705,0.0007620488638412313,0.0007620488638324359,0.004789249034594699,0.010780684584875997,0.0,0.0001312497,0.006586029798740699,2244.6438296297397,0.02786752734527276,MEDIA
COAPECHACA-16,0.037251,0.037250999999790486,1.980404902785513e-07,0.00940516691247851,0.0035905088431813716,1.0150778235565396,0.03725099999999999,0.012068760236621203,0.0035860307501553623,0.0038327810420961538,0.03725099999999999,0.009405198205570849,0.002891872638476729,0.0018354596498196217,0.008799919354840001,2019-08-01,116.0,2271.0,DIRECCIONAL,2010-02-01,0.08325599999999994,7.007176897610989e-07,2.5009466395248237e-15,5e-45,0.5,10.0,INACTIVO,0.012411881009097226,0.012411881147057132,0.013189515645942394,1.5679277693333131,1.567927766702108,1.5679277667690958,0.06763602053226539,0.3543358062534601,0.0,0.007495312539026281,0.1266919882411754,7936.779850320785,0.15252216908760163,MEDIA
COAPECHACA-42,0.032328,0.023216696832014945,0.00010916562019338757,0.006309616148539159,0.0022065383800252206,1.8488785787830613,0.0240655055356796,0.00912017775860793,0.001928570603839424,0.0023658752636446507,0.023216604122664124,0.006309364732977751,0.0016072356052201533,0.001190609325477524,0.00677757586207,2020-02-01,122.0,1994.0,DIRECCIONAL,2010-02-01,0.030783999982347016,0.9999999997867081,9.283788002120247e-10,5e-45,0.5,10.0,PRODUCTOR,0.005276349113720209,0.005276350384685885,0.005289972289020711,0.14246955870304076,0.1424695594096048,0.14246955447409446,0.05239861546306321,0.14837892778788808,0.0,0.025024317078467313,0.07712843676104454,3559.3653750358303,0.4841455969382854,MEDIA
COAPECHACA-94,0.035304,0.035201242560207714,0.3722602893661348,0.03568324650433194,0.006529564494002523,1.1269048313303105,0.035303999999999995,0.04679878223085715,0.006036140916022215,0.020986187189818196,0.033888359050554935,0.028246580091518984,0.004545017736123124,0.0076506439697185576,0.000482275483871,2019-03-01,110.0,2244.0,DIRECCIONAL,2010-02-01,0.04431974429867798,0.9999999999877563,0.02838349496405972,5e-45,0.5,10.0,INACTIVO,0.006733683223755359,0.006697638779834662,0.006783462453471009,0.022148649742151628,0.021640749953492844,0.02164074995037685,0.025034798264516128,0.038419965,0.0,0.00074169,0.03143812576451613,2266.763624614294,0.023770209380919016,MEDIA
FURBERO-1126,0.0174462774194,0.013536166515431712,3.0771300470466834e-05,6.998698169846661e-10,0.002202603797786725,584.8196267938109,0.013536140319480456,4.771357549765307e-07,0.0018512948567207738,0.011665755271466466,0.013536153260123519,2.8012630048532297e-08,0.001851285542157086,0.011665568091792453,0.0148320689655,2020-02-01,20.0,2652.0,DIRECCIONAL,2018-06-01,0.03254435483869995,0.9999999999999996,0.05749865846105923,5e-45,0.5,10.0,PRODUCTOR,0.0003451219192236049,0.0003451218840377731,0.00034512249787347845,0.0008780364285231628,0.0008165262140353904,0.0008165262140352997,0.0081217011954153,0.0132165052289859,0.0,0.009933751453217097,0.010324452066912949,1656.1877488272846,1.2068916220561454,MEDIA
COAPECHACA-339,0.053587,0.01758401190577584,1.1817463015040275e-05,4.473041757210033e-11,0.0023915440779073882,138.6724550935268,0.01758401476345284,1.0944314691568602e-14,0.0023766162053147836,0.0018757024005631817,0.05353466894531251,10.0,0.02010796525629374,0.0,0.00225079096774,2019-12-01,119.0,2040.0,DIRECCIONAL,2010-03-01,0.03540662955869449,1.4708974929725805e-11,0.0022498445670738262,5e-45,0.5,10.0,PRODUCTOR,0.03517673320710352,0.010529712796581206,0.010529712791680815,0.16155627802156883,0.0795582701899004,0.07963991349913317,0.046949319463602,0.08233380691949183,0.0,0.004106127620864129,0.06067162061685063,2117.3466890201826,0.11819307711804937,MEDIA
COAPECHACA-458,0.037563,0.03443389755327433,0.06407509988419137,0.0206493308551062,0.003019094902401981,0.5126847735800711,0.03640211396366858,0.035213535989764955,0.0032067181972520826,0.007386161035734415,0.03419971801428927,0.01982694605913318,0.002293879987848832,0.0023722079202490617,0.00020623,2020-02-01,121.0,1880.0,DIRECCIONAL,2010-03-01,0.05839699999999999,0.9999999999999999,0.03432207998742709,5e-45,0.5,10.0,INACTIVO,0.004383916199617973,0.004382592569476202,0.004632107838184839,0.06023971378093507,0.05792412892647631,0.05792412892647632,0.0404244166278966,0.06839466893404617,0.0,0.00679483457964166,0.051823528116904286,1835.8133989559792,0.20955998908047951,MEDIA
COAPECHACA-436,0.036144,0.03614399999140729,4.504615478439929e-08,0.007331963115058096,0.003612443174876377,0.5008189882522661,0.03614399999999993,0.009430094858606401,0.004156342904526106,0.0035473793163687717,0.036143999999999996,0.0073319629407251775,0.00346835881028223,0.0017753229968731402,0.0149516862069,2020-02-01,121.0,2039.0,DIRECCIONAL,2010-03-01,0.05966755965734305,5.81812348949759e-12,1.9081957376252523e-15,5e-45,0.5,10.0,PRODUCTOR,0.028325823522176854,0.028325823532240366,0.02888961733697369,0.2906421969005875,0.2906421968968827,0.29064219690974674,0.08488058090610513,0.20943313464054594,0.0,0.008110391758314926,0.11978610334619617,3298.1584404674304,0.11863603002647749,MEDIA
COAPECHACA-18,0.02843,0.020497025609914864,1.6601799729527492e-08,0.008773514678759848,0.002881938328327515,0.29201917102730285,0.020379707564910622,0.010563702989669193,0.003300269427885181,0.006659547923237226,0.02049471986091109,0.008769362252746656,0.00285402085500847,0.0037873190192136263,0.000155935774194,2019-03-01,110.0,2021.0,DIRECCIONAL,2010-03-01,0.0184597871258183,0.9999999999999999,0.0030314005238800696,5e-45,0.5,10.0,INACTIVO,0.0077095249029746,0.0077095250588653085,0.0077846606101894525,0.02377522068868674,0.023762092803363864,0.0237620927555003,0.031170935591384542,0.034854486900927614,0.0,0.0024131073832327097,0.036980016741539154,1604.3908878009238,0.08824834009674834,MEDIA
COAPECHACA-194,0.088726,0.0502721901658307,1.308229854008179e-09,0.008771328727511152,0.005685677427953225,0.01943265683953759,0.049911553352833066,0.01041093957347827,0.006012257625404368,0.004979050636209532,0.050239980805936627,0.008749281740972928,0.005310355557012256,0.0029475146981830925,0.000519037586207,2016-02-01,72.0,2122.0,DIRECCIONAL,2010-03-01,0.05025699999997066,1.915924507939074e-13,0.0015893764241183843,5e-45,0.5,10.0,INACTIVO,0.02276579623403513,0.022765818483354176,0.0231910745911167,0.14898413639717678,0.1489762123550854,0.14902813373043264,0.0729914569017812,0.10172087572791959,0.0,0.00632386469707341,0.0899449361897678,1998.5349870191453,0.08309679000867232,MEDIA
COAPECHACA-184,0.043985,0.03323335552616962,0.9999999999995973,0.011148011687313246,0.0032687481054146103,1.4895977254544486,0.0332334420403779,0.011148127781119907,0.0024238266717938046,0.0026704617339280935,0.03135498327056538,0.006940347847979606,0.0019886002607458417,0.0012309316991822971,0.0173976758621,2020-02-01,121.0,2350.0,DIRECCIONAL,2010-03-01,0.05877382280492629,0.24195320624071434,1.4526758536671926e-18,5e-45,0.5,10.0,PRODUCTOR,0.006083106073125065,0.00593672271607348,0.005936722716231974,0.12906449455899363,0.12906449125374553,0.12906449184368618,0.0543252738569802,0.1463470624885644,0.0,0.007163815991936701,0.07871645093840762,2874.126803586439,0.17118640172244132,MEDIA
COAPECHACA-178,0.023527,0.021087338206519597,2.9850709094820087e-05,0.0029286169023355897,0.003793981610235624,29.828770185012328,0.02067388052560242,0.0025453540354356615,0.002752402962696988,0.0035552253862158167,0.02108781205126283,0.002929239135459672,0.0026478303924620697,0.0029654607024752772,0.004445967741939999,2017-01-01,83.0,1953.0,DIRECCIONAL,2010-03-01,0.015127999999825491,0.0001222558779279126,2.7479545163052118e-12,5e-45,0.5,10.0,INACTIVO,0.0077644814294100615,0.007764482606639439,0.0077960686269237705,0.11472827153237966,0.11472827154004277,0.11472827153124987,0.03958731008709841,0.084074512258071,0.0,0.011251609370966703,0.05359972879677687,2532.2364849586115,0.2963482921796843,MEDIA
COAPECHACA-79,0.122184,0.07885608453662843,0.9999999999999999,0.20051069690389514,0.010327184628558023,0.31555444073990657,0.07885618976118684,0.20051139786064676,0.009152834150666611,0.048306773967391754,0.08156081437414832,0.16660240504296084,0.011004466061559411,0.03865238998617101,0.0017804682736600004,2017-06-01,88.0,2029.0,DIRECCIONAL,2010-03-01,0.027326310672091576,0.8304224275357933,1.2632416921186566e-12,5e-45,0.5,10.0,INACTIVO,0.016010906702125644,0.009706318328017076,0.009706318328341935,0.029822761605572335,0.02982276160603849,0.029822761605610853,0.03490820778856271,0.056565462986170205,0.0,0.010668237404945852,0.04433578495292444,2267.800023965475,0.26917307998244644,MEDIA
COAPECHACA-99,0.072548,0.015887425144111542,4.244195971187983e-12,0.002210665791438537,0.0010950844939606218,6.973097409820973e-05,0.015874658381603946,0.0023768574616726524,0.0021063734847028056,0.002568565152986017,0.01588791978179101,0.002205990587957619,0.0019786672877940203,0.0020182173782752276,0.011630320609,2020-02-01,121.0,2098.0,DIRECCIONAL,2010-03-01,0.05733517385533913,3.970549890874864e-06,1.1098288391985007e-13,5e-45,0.5,10.0,PRODUCTOR,0.008274216028800779,0.008274153048377572,0.008280114108250322,0.7841632068293414,0.7841632068291642,0.784163206829223,0.04047397561614653,0.16512530965164662,0.0,0.008819258796048831,0.06799486055808764,4611.796610327389,0.21539704442486726,MEDIA
AGUA FRIA-786,0.0264288516129,0.01395662482132166,4.064707156692382e-05,5.160200202011229e-12,0.007124728986260276,6683459.593715984,0.013956610250802618,1.4526840765599183e-10,0.0061498565869357105,0.0203433109533923,0.01395662611026948,1.2278977113030773e-12,0.006149856544355111,0.02034328356243462,0.013494216129000002,2018-05-01,28.0,2050.0,DIRECCIONAL,2016-01-01,0.017733437084913345,0.9999999999999999,6.001107377070209e-13,5e-45,0.5,10.0,PRODUCTOR,0.00029240869635668404,0.0002924086963976184,0.00029240869782330356,0.0002997611968103447,0.00029976119382605824,0.0002997611972055989,0.0025121928570306,0.0031920187549548005,0.0,0.00022791892223454,0.0030441959828564,1350.295406355972,0.094626101985476,MEDIA
AGUA FRIA-689,0.018336067741900004,0.015123098991658422,0.9999991588460925,0.03699092933924407,0.0033202091011144768,7.169804913781387,0.015123119390556761,0.036991257618354124,0.0026971182763790317,0.03181299917545597,0.014776252789527046,0.02667445680635517,0.002456005186742704,0.01883376580701402,0.007086764516130001,2018-05-01,28.0,2193.0,DIRECCIONAL,2016-01-01,0.03520381787745556,1.648899436896496e-05,0.0023559324553443575,5e-45,0.5,10.0,INACTIVO,0.00013942030222881743,0.000138207773297459,0.0001382077724172692,0.0013453842039649576,0.0013453842264567137,0.0013461535361674088,0.003221468605767,0.009309422647491001,0.0,0.00069487672824477,0.0047730390470155,3128.6495556663463,0.19942695879913047,MEDIA
ESCOBAL-539,0.02307027,0.019082948516417807,5.3180351160080075e-08,2.067052398998083e-07,0.0035111059873490823,0.8505668390779092,0.01908292932723952,9.310526921807833e-08,0.0031923154280648304,0.011509390520136798,0.0190829603862734,2.7060149630017146e-07,0.003192317104958255,0.011509368353674804,0.012746387096799998,2018-05-01,24.0,1611.0,DIRECCIONAL,2016-05-01,0.022688328624593038,0.9999999965588622,2.0357039311117277e-07,5e-45,0.5,10.0,PRODUCTOR,0.0011925253012355962,0.001192525218717466,0.0011925250730966555,0.0038284813965820284,0.003828488710629142,0.0038284690922405014,0.0131672165601381,0.0180693927608205,0.0,0.00106577461410099,0.016178782020274847,1382.5767314473069,0.07392945036999383,MEDIA
ESCOBAL-519,0.0274028580645,0.027143797504083342,4.536713935485408e-08,0.16128741122381124,0.007428921551432812,4.27874126630043,0.02740284425328416,0.22667254580465582,0.006637650022450464,0.17530126690092934,0.027379153349368048,0.16357316539942848,0.00572440769396163,0.08303251038459973,0.00200004766667,2016-11-01,6.0,1697.0,DIRECCIONAL,2016-05-01,0.04669715259524338,5.7527338029422316e-08,0.14051169231841484,5e-45,0.5,10.0,INACTIVO,0.000259494781108916,0.0002595891139652737,0.00028269495429961047,0.0011518266268337185,0.001151826807066551,0.0012646209766807074,0.0036827950848381,0.0066191698012911,0.0,0.00019452085593543,0.00478599005171995,1650.5371794234966,0.05283207778115969,MEDIA
FURBERO-1108,0.0198551903226,0.017297135301509996,0.9999999876894752,0.03090029001381151,0.0020879546339942637,30.065808675420193,0.017297132575032594,0.030900233633706805,0.001517549652970852,0.026003742421145785,0.017171742475901985,0.026587506092989946,0.0014681319426945404,0.02165949688623825,0.014936820689700004,2020-02-01,7.0,2639.0,DIRECCIONAL,2019-07-01,0.039393566666502115,2.561393062058837e-09,0.04937045308268,5e-45,0.5,10.0,PRODUCTOR,2.8889244458491272e-05,2.852237122015622e-05,2.8522371211434884e-05,0.00012289835041731303,0.00012289807724414817,0.00012678645700915428,0.0037623086529510004,0.00806155545384,0.0,0.0,0.005105901228591001,2148.6226397545533,0.0,MEDIA
COAPECHACA-21,0.024102,0.01988251395170488,9.926430553335839e-09,0.0022590482606622882,0.002806611644169103,0.21275874685419327,0.019629283068100842,0.002200560509527853,0.0028343635260374657,0.0026200371983551183,0.019881085885292058,0.0022575703985711648,0.002712446854463379,0.0021051779649528084,0.00673633448276,2020-02-01,120.0,2170.0,DIRECCIONAL,2010-04-01,0.02292299999959312,0.999999999998078,2.7361144990272593e-12,5e-45,0.5,10.0,INACTIVO,0.015230290552747628,0.01523029059354997,0.015258158943663912,0.47436840379199624,0.4743684033821174,0.4743684033401082,0.05115240880299211,0.18830786745981,0.0,0.01792752292548765,0.08253705337962712,4126.466263903931,0.43313673981203404,MEDIA
COAPECHACA-196,0.046953,0.02744129840630774,0.6629718507537744,0.017279439313357504,0.0034776075681963526,1.3577959844080705,0.02797572675947245,0.020446661601866627,0.0028417719443605753,0.005618406943943443,0.026292006580615854,0.012517411368986453,0.0022187064117196943,0.0023145831012904034,0.0052721398438100005,2017-03-01,84.0,1986.0,DIRECCIONAL,2010-04-01,0.03487456973527059,5.619134689771599e-07,2.712120937568297e-18,5e-45,0.5,10.0,INACTIVO,0.004946890353288773,0.004928625750563516,0.004932674383838205,0.09366595185905092,0.09366595185877317,0.09366595185877319,0.03963658416341132,0.085791441579585,0.0,0.009702281485373398,0.05393515776000879,2836.0919522687136,0.29486354201331455,MEDIA
COAPECHACA-176,0.033645999999999995,0.016606275350954085,0.9999999981820573,0.02904288822141817,0.004145567220443792,1.8647127840353803,0.016606189592781775,0.029042221578968783,0.003084232564052329,0.018282025682097476,0.01504364074995216,0.013439891605468192,0.002214494015282834,0.005216488389105451,0.00659225,2018-11-01,105.0,2066.0,DIRECCIONAL,2010-04-01,0.017910306756550958,7.359361058924263e-16,0.0029461823751064493,5e-45,0.5,10.0,INACTIVO,0.0019166424044180454,0.0018922147089620353,0.0018922147087217724,0.007910466124891635,0.007845092319913035,0.007911835735221353,0.01015234337769699,0.017042260509677398,0.0,0.0011123216240945522,0.012992720129309888,2537.3975431542744,0.12674582429449888,MEDIA
COAPECHACA-158,0.045667,0.015935840973052038,0.9999999999999999,0.0008056706960196479,0.002653532456101727,192.1954140624828,0.01593572317608951,0.0008054657814177051,0.001807821898888866,0.002567817465134349,0.01584887655107371,0.0006435680882590298,0.001749479052458516,0.0023418585371684448,0.0223286137931,2020-02-01,120.0,2145.0,DIRECCIONAL,2010-04-01,0.03243006054435938,8.428018161656651e-13,0.0017302413674308342,5e-45,0.5,10.0,PRODUCTOR,0.004071628263457828,0.004070780691265952,0.004070780689451763,0.012043663529401016,0.012043014395361536,0.012084911642154894,0.029681906100886495,0.05824791428620797,0.0,0.010747198635261327,0.03938989181525449,2186.731982677911,0.37064252961088756,MEDIA
FURBERO-1029,0.020771583871,0.015476075014025982,0.9965094417682676,1.649380292094362e-06,0.0038280433324052302,12057689.877800241,0.015476365634768589,6.7977630574198315e-06,0.0031233364658746535,0.0423917849392871,0.015478140562193831,3.686222651645834e-05,0.0031234845590574745,0.042390099848701665,0.0150548,2020-02-01,8.0,2476.0,DIRECCIONAL,2019-06-01,0.022378038255034476,6.168766999268829e-08,0.0486113858262753,5e-45,0.5,10.0,PRODUCTOR,0.00018075387459832093,0.00018075002146811754,0.00018075058238264366,0.0005916568522083397,0.0005916663210921548,0.0006017315274995385,0.0041785215741939,0.005005644149054101,0.0,0.0013906884928589997,0.005012795599036251,1172.6383477054958,0.32960414865230336,MEDIA
FURBERO-1009,0.0199355741935,0.01644491363410848,0.000249846906219443,0.006108663136594406,0.002432392896359578,594.9499876731172,0.016417449010261438,0.005776285558139598,0.0017661690177593504,0.023734122981763438,0.01644385590091089,0.006092041519310801,0.0017504653314259694,0.02268537415832899,0.0149516862069,2020-02-01,8.0,2594.0,DIRECCIONAL,2019-06-01,0.059594305309178884,2.3045982293002077e-07,0.025215560203086768,5e-45,0.5,10.0,PRODUCTOR,5.565870959425429e-05,5.5658726568395734e-05,5.570426557731629e-05,0.0007327639301822811,0.0007327639543858867,0.0007412575403504788,0.004333448637819,0.014575170530586,0.0,0.0014490966640712999,0.006762643726250001,3360.086972172665,0.334398331094302,MEDIA
FURBERO-176,0.017264248387099997,0.008782435815824094,9.905316773384243e-05,1.593257230414679e-12,0.002934119962747639,23523541.035455134,0.008782419513776988,6.349423828971742e-10,0.0027975077545085206,0.012066712217923357,0.008782407589767532,1.6082193937262957e-09,0.0027975076953808075,0.012066724543817874,0.000491958709677,2020-01-01,45.0,1925.0,VERTICAL,2016-05-01,0.04689573276360401,1.0933960263865204e-07,0.015092394757086089,5e-45,0.5,10.0,PRODUCTOR,0.0005763113040368923,0.0005763112949832478,0.0005763112985516736,0.006633991945191913,0.006633991943735948,0.006650422292730216,0.0034251501322568397,0.014400228864519301,0.0,0.0018631703135484452,0.00582518827634339,5019.91003250356,0.6096036207579891,MEDIA
FURBERO-175,0.105494451613,0.07453967611417112,7.494510167461188e-08,0.06429880955157743,0.012821193631988718,0.6645055334680919,0.0726017772072036,0.09953132691158005,0.014138739706039532,0.04477323592564931,0.07453999558279985,0.06429879526242432,0.01046846987469875,0.01449251424325719,0.000546620645161,2020-01-01,35.0,2007.0,VERTICAL,2017-02-01,0.07514394627114304,2.889458739916017e-08,0.015993163510798457,5e-45,0.5,10.0,PRODUCTOR,0.014650138020969705,0.01465013806820187,0.016449446752528348,0.01806616041677912,0.018066205474045714,0.018692959849353794,0.03206871579400204,0.06069029445505577,0.0,0.004516672610806683,0.04218376486984465,2884.519487935402,0.15725840876300426,MEDIA
FURBERO-1155,0.0227195903226,0.014437252406440665,0.9999999999988706,5.749654981941497e-10,0.002520486226952311,11505364.448045354,0.014437257760115856,2.8136096995591368e-11,0.0023781376358365026,0.01871119391859246,0.01443719353310114,2.1084462362141592e-08,0.0023781379803719522,0.018711279866449444,0.016704637931,2020-02-01,15.0,2809.0,DIRECCIONAL,2018-11-01,0.046434071885395826,1.6293478122354133e-12,0.01143345607805134,5e-45,0.5,10.0,PRODUCTOR,0.00034735956663581866,0.00034735949947051274,0.00034735949768101315,0.002499676494366815,0.002499578457706211,0.0025124134070040123,0.0069298841986659004,0.0204801712514529,0.0,0.0,0.01034324607390805,3170.6669234924784,0.0,MEDIA
FURBERO-1197,0.0215737806452,0.016497158547045372,0.9999996741864732,0.00892603005752423,0.0016046733046250706,25.832008794243624,0.016497082554512772,0.008925544839559686,0.0011283677035441352,0.006177667292683229,0.016412124518259363,0.00789959524366393,0.001080377222470217,0.005155674329616593,0.0137813241379,2020-02-01,23.0,2278.0,DIRECCIONAL,2018-03-01,0.11224972425825924,0.9999999999999999,3.481981474237066e-14,5e-45,0.5,10.0,PRODUCTOR,0.00015086442486523556,0.00015039869052791793,0.00015039869008759372,0.021791436189048486,0.021791436188905517,0.0217914362075964,0.010807152588188998,0.08081980156548,0.0,0.0088471729238031,0.024277119515769,7731.608229618003,0.8453862914186568,MEDIA
COAPECHACA-156,0.024628,0.024627999999999255,1.6136782286292012e-10,0.006683925683671278,0.0012469444528792361,0.0015147699504192084,0.024627999999999997,0.008219497161195823,0.0017340198614002682,0.002024987670095884,0.024627999999999997,0.00668331131506586,0.0014340007451184365,0.0010612951544317474,0.007888568965520001,2020-02-01,119.0,2240.0,DIRECCIONAL,2010-05-01,0.01462399994877837,0.9999999999852114,2.0575705381441515e-09,5e-45,0.5,10.0,PRODUCTOR,0.0045103999801757375,0.004510399071918382,0.004819002407405902,0.12541571557762993,0.12541572475619614,0.12541571580531188,0.06040721095417562,0.10100366779743296,0.0,0.021788195012709326,0.07724115558708114,2344.1899217107148,0.45298115610425954,MEDIA
ESCOBAL-279,0.0393187666667,0.025339560325190445,1.376566310898904e-09,0.030211574175530474,0.002896653112203927,0.02595291747894438,0.025335275876721363,0.03766316247265544,0.00322242502323114,0.01762967517082142,0.025337795407517707,0.03020380985913644,0.0027665542856136495,0.009686494126325204,0.0140224032258,2018-05-01,24.0,2217.0,DIRECCIONAL,2016-05-01,0.08323087965914351,2.0205251556648757e-08,0.03323691142870214,5e-45,0.5,10.0,PRODUCTOR,0.0008573669608185766,0.0008573669022491732,0.0008863430884358528,0.016121680096807135,0.01612168214462459,0.016666356252511307,0.0135257845732635,0.0429981192428631,0.0,0.0045732510169104006,0.020692137780407342,3169.128093435483,0.32932914092913357,MEDIA
FURBERO-1173,0.026121483871,0.013343823835877826,4.813309254106072e-07,0.016704229679218807,0.0053490776493891595,19.009549196820245,0.013087566039180905,0.015616545759544955,0.004774428628008066,0.04561236882976215,0.013342135507588879,0.016687680286219225,0.004566181315555588,0.03562729755844945,0.007158800000000002,2019-10-01,19.0,2761.0,DIRECCIONAL,2018-03-01,0.052695700803679135,2.3882928892594793e-05,0.05411288221851097,5e-45,0.5,10.0,PRODUCTOR,0.0005260100863427083,0.0005260101083355824,0.000529410909499188,0.013749807034958962,0.0033166515565555346,0.003412405116234966,0.00347618875345869,0.010409879140365,0.0,0.0017681185407098312,0.00521116861018619,3188.925616008839,0.4539654217316789,MEDIA
COAPECHACA-76,0.067087,0.05015711507766875,7.578721863272119e-07,0.03555400234892061,0.0068599837568319765,0.5255366198015387,0.05099296906751178,0.0597739728256478,0.007616753194033125,0.021461798705073396,0.05015500584027816,0.035550122932462944,0.005416293913112115,0.006928042288050776,0.000523268928571,2019-02-01,106.0,2141.0,DIRECCIONAL,2010-06-01,0.06158679152909685,1.689733934564439e-08,0.020844980913329102,5e-45,0.5,10.0,INACTIVO,0.009940233027559761,0.00994023328445615,0.011040262658564717,0.10953808025834745,0.10953809555922796,0.11133256733291905,0.03245868737786554,0.0526830584839365,0.0,0.001133324809705686,0.041239197125188275,2421.022749597437,0.03865600060213252,MEDIA
TAJIN-609,0.0178969741935,0.008738721201514551,0.9982771080625308,1.1933239721369324e-06,0.007391999205784502,87337140.83955987,0.00873874155786452,5.987061226164975e-07,0.006370680310476005,0.18823179958054848,0.008738807484978739,3.410061014350854e-11,0.006370670990299045,0.18822937112155386,0.00013290356666700002,2018-09-01,6.0,2481.0,DIRECCIONAL,2018-03-01,0.012440762181870775,0.0001237114908674286,2.4781598404963607e-08,5e-45,0.5,10.0,INACTIVO,0.0002525316776633342,0.0002525318023582123,0.00025253174021924843,0.0014020235991581082,0.00047425253390851266,0.00047425252637762203,0.0015729853553858102,0.00223934693064645,0.0,0.00047178950813001004,0.001946209843826885,2102.0040298684175,0.3572438289403131,MEDIA
TAJIN-607,0.0331193548387,0.019271709489277252,0.9999999998523742,0.010620492507230092,0.0031827766572767122,33.953169387470005,0.019272310759557786,0.010623658012410145,0.002457772915594301,0.01110414949376252,0.019127309089631103,0.009164123346141868,0.002359061928411897,0.00903687129154173,0.0137495689655,2020-02-01,23.0,2296.0,DIRECCIONAL,2018-03-01,0.07296025491124791,0.9999999999999999,0.1235264281960852,5e-45,0.5,10.0,PRODUCTOR,0.00045759880790382433,0.00045670645900384435,0.00045670646141695263,0.002343919839479592,0.0018019298839836518,0.0018019298842268652,0.010257045615731101,0.020716744704584997,0.0,0.003390910317650101,0.0137098363998286,2084.2193703845637,0.3246034829473662,MEDIA
